# Time,Median,Upper Error,Lower Error
0.000000000000000000e+00,-3.535599999999999854e-02,2.400120000000000031e-01,-3.082559999999999745e-01
1.134365060329437256e+02,-1.006210000000000021e-01,1.585709999999999897e-01,-3.691119999999999957e-01
2.203909119367599487e+02,-4.247299999999999687e-02,2.190680000000000127e-01,-2.951929999999999832e-01
7.940552029609680176e+02,1.615099999999999869e-02,2.749360000000000137e-01,-2.200169999999999904e-01
9.366609606742858887e+02,-4.057800000000000296e-02,2.118629999999999958e-01,-2.722140000000000115e-01
4.012402376949787140e+03,8.864999999999999616e-03,2.587999999999999745e-01,-2.118259999999999865e-01
4.816177220582962036e+03,5.867200000000000193e-02,2.963270000000000071e-01,-1.578539999999999943e-01
4.825900300979614258e+03,7.079000000000000223e-03,2.424650000000000138e-01,-2.030119999999999980e-01
4.984710579633712769e+03,-4.064999999999999863e-02,1.655619999999999870e-01,-2.774849999999999817e-01
6.329735452353954315e+03,-1.304000000000000038e-03,2.059600000000000042e-01,-2.285939999999999916e-01
6.734863094329833984e+03,-4.351800000000000113e-02,1.569889999999999897e-01,-2.685879999999999934e-01
6.783478416860103607e+03,8.720000000000000537e-04,1.853650000000000020e-01,-2.314489999999999881e-01
6.786719427108764648e+03,4.452300000000000008e-02,2.512940000000000174e-01,-1.558789999999999898e-01
6.935806355237960815e+03,5.170000000000000116e-03,2.055770000000000097e-01,-1.944730000000000070e-01
7.318246675848960876e+03,4.177199999999999663e-02,2.410819999999999907e-01,-1.511109999999999953e-01
7.989137442052364349e+03,7.468400000000000039e-02,2.660870000000000180e-01,-1.170270000000000060e-01
8.190080492973327637e+03,7.331699999999999329e-02,2.654750000000000165e-01,-1.229940000000000061e-01
9.729562536239624023e+03,-7.259999999999999743e-04,2.034249999999999947e-01,-1.874460000000000015e-01
1.003097670251131058e+04,-3.125000000000000173e-03,1.690039999999999876e-01,-2.212939999999999907e-01
1.035183686995506287e+04,5.559999999999999621e-04,1.785420000000000063e-01,-2.108430000000000026e-01
1.079909639412164688e+04,7.342600000000000515e-02,2.655830000000000135e-01,-1.182399999999999979e-01
1.083150650584697723e+04,7.145100000000000062e-02,2.660870000000000180e-01,-1.197809999999999986e-01
1.110051036041975021e+04,7.443400000000000016e-02,2.654369999999999785e-01,-1.163229999999999958e-01
1.164824097001552582e+04,7.148999999999999799e-02,2.654369999999999785e-01,-1.165739999999999971e-01
1.252331319737434387e+04,6.957499999999999796e-02,2.655830000000000135e-01,-1.172610000000000041e-01
1.393315103369951248e+04,1.370409999999999962e-01,3.208829999999999738e-01,-5.573000000000000176e-02
1.421187749880552292e+04,7.007299999999999640e-02,2.675020000000000175e-01,-1.171650000000000053e-01
1.494758559858798981e+04,3.510000000000000208e-04,2.043510000000000049e-01,-1.870940000000000103e-01
1.522955298376083374e+04,7.139700000000000213e-02,2.682999999999999829e-01,-1.191959999999999964e-01
1.532030107873678207e+04,1.611999999999999935e-03,2.034920000000000062e-01,-1.887490000000000001e-01
1.545966425633430481e+04,-7.192900000000000682e-02,1.080860000000000015e-01,-2.825460000000000194e-01
1.705423812246322632e+04,-6.551899999999999391e-02,1.166510000000000047e-01,-2.759480000000000266e-01
1.786124788612127304e+04,1.175099999999999929e-02,2.041820000000000024e-01,-1.889160000000000006e-01
1.823072224611043930e+04,1.175099999999999929e-02,2.041820000000000024e-01,-1.889160000000000006e-01
1.835388036280870438e+04,1.785499999999999934e-02,2.032440000000000080e-01,-1.871629999999999960e-01
1.924839716118574142e+04,1.785499999999999934e-02,2.032440000000000080e-01,-1.871629999999999960e-01
1.986742880457639694e+04,8.631099999999999883e-02,2.648900000000000143e-01,-1.225009999999999988e-01
2.032765117955207825e+04,9.045999999999999874e-02,2.780889999999999751e-01,-1.090900000000000064e-01
2.120920386725664139e+04,9.045999999999999874e-02,2.780889999999999751e-01,-1.090900000000000064e-01
2.128698792147636414e+04,1.635989999999999944e-01,3.551610000000000045e-01,-2.812999999999999876e-02
2.140690502786636353e+04,2.325049999999999895e-01,4.140340000000000131e-01,3.642200000000000298e-02
2.275192116075754166e+04,1.634039999999999937e-01,3.514430000000000054e-01,-3.044399999999999884e-02
2.434973533707857132e+04,1.602280000000000093e-01,3.495249999999999746e-01,-3.201199999999999879e-02
2.435621734744310379e+04,8.696500000000000064e-02,2.957790000000000141e-01,-8.881100000000000105e-02
2.540306123411655426e+04,8.502200000000000035e-02,2.769490000000000007e-01,-1.084880000000000011e-01
2.613552776372432709e+04,1.505970000000000086e-01,3.498769999999999936e-01,-3.194400000000000017e-02
2.646611000156402588e+04,8.240100000000000202e-02,2.957790000000000141e-01,-8.857500000000000095e-02
2.646935099178552628e+04,8.119500000000000328e-02,2.663269999999999804e-01,-1.175199999999999995e-01
2.671566716504096985e+04,2.093799999999999828e-02,2.012049999999999950e-01,-1.808019999999999905e-01
2.691012730562686920e+04,2.093899999999999928e-02,1.997500000000000109e-01,-1.822719999999999896e-01
2.741896476310491562e+04,8.688999999999999502e-02,2.708189999999999764e-01,-1.078289999999999943e-01
2.768796798759698868e+04,8.530799999999999494e-02,2.708189999999999764e-01,-1.072390000000000010e-01
2.786946411746740341e+04,1.299900000000000014e-02,1.999630000000000019e-01,-1.829139999999999933e-01
2.804123724681138992e+04,-5.254199999999999843e-02,1.106329999999999952e-01,-2.745380000000000043e-01
2.808985230940580368e+04,1.331500000000000045e-02,2.033600000000000130e-01,-1.811879999999999880e-01
2.816439536345005035e+04,8.233999999999999653e-02,2.682999999999999829e-01,-1.107719999999999955e-01
2.826162546867132187e+04,1.505970000000000086e-01,3.374019999999999797e-01,-4.021299999999999875e-02
2.924040836167335510e+04,7.828799999999999648e-02,2.654279999999999973e-01,-1.165739999999999971e-01
2.985943986523151398e+04,1.426769999999999983e-01,3.208829999999999738e-01,-5.531599999999999712e-02
3.070858264112472534e+04,2.193370000000000042e-01,4.036279999999999868e-01,3.675599999999999701e-02
3.092897083300352097e+04,1.509820000000000051e-01,3.262610000000000232e-01,-4.513400000000000051e-02
3.125631209069490433e+04,2.178990000000000093e-01,4.048780000000000157e-01,3.948800000000000227e-02
3.136326519650220871e+04,2.815759999999999930e-01,4.614469999999999961e-01,1.045259999999999939e-01
3.142808525002002716e+04,2.799269999999999814e-01,4.531439999999999912e-01,9.800699999999999690e-02
3.158365340846776962e+04,2.110680000000000056e-01,3.910890000000000200e-01,2.287700000000000150e-02
3.218323901081085205e+04,2.809440000000000270e-01,4.652430000000000176e-01,1.059790000000000038e-01
3.232584312856197357e+04,2.808169999999999833e-01,4.630119999999999791e-01,1.045259999999999939e-01
3.288977762907743454e+04,2.748990000000000045e-01,4.565679999999999739e-01,9.442899999999999905e-02
3.394634460622072220e+04,2.748950000000000005e-01,4.598479999999999790e-01,9.816400000000000126e-02
3.442925406235456467e+04,2.764280000000000070e-01,4.590500000000000136e-01,9.816400000000000126e-02
3.469825730687379837e+04,2.783399999999999763e-01,4.590500000000000136e-01,9.544500000000000206e-02
3.508069560766220093e+04,2.715219999999999856e-01,4.463190000000000213e-01,8.105199999999999905e-02
3.585853633964061737e+04,2.764280000000000070e-01,4.475810000000000066e-01,7.985599999999999643e-02
3.676601712876558304e+04,3.512950000000000239e-01,5.238990000000000036e-01,1.604829999999999868e-01
3.712900949835777283e+04,4.214160000000000128e-01,6.114549999999999708e-01,2.562820000000000098e-01
3.726837264591455460e+04,4.910720000000000085e-01,6.644750000000000378e-01,3.238759999999999972e-01
3.738828977239131927e+04,4.903390000000000248e-01,6.710220000000000073e-01,3.304869999999999752e-01
3.744338682532310486e+04,4.903390000000000248e-01,6.710220000000000073e-01,3.304869999999999752e-01
3.767349801790714264e+04,5.597619999999999818e-01,7.247730000000000006e-01,3.989300000000000068e-01
3.892452516555786133e+04,4.919310000000000072e-01,6.641949999999999799e-01,3.239219999999999877e-01
3.905740629273653030e+04,5.688140000000000418e-01,7.547610000000000152e-01,4.254780000000000229e-01
3.935881960892677307e+04,6.426309999999999523e-01,8.180629999999999846e-01,5.056410000000000071e-01
3.971532993823289871e+04,5.604599999999999582e-01,7.536159999999999526e-01,4.236690000000000178e-01
3.979311400240659714e+04,5.604599999999999582e-01,7.536159999999999526e-01,4.236690000000000178e-01
4.098904405719041824e+04,6.356159999999999588e-01,8.202310000000000434e-01,5.060959999999999903e-01
4.183818685311079025e+04,7.099670000000000147e-01,8.711839999999999584e-01,5.817870000000000541e-01
4.292392280185222626e+04,7.224669999999999703e-01,8.773800000000000487e-01,5.837510000000000199e-01
4.374713751631975174e+04,7.224669999999999703e-01,8.773800000000000487e-01,5.837510000000000199e-01
4.389622365444898605e+04,6.472470000000000168e-01,8.256459999999999910e-01,5.085840000000000360e-01
4.415550391840934753e+04,6.518699999999999495e-01,8.138300000000000534e-01,4.920970000000000066e-01
4.423004698252677917e+04,6.475210000000000132e-01,8.138300000000000534e-01,4.912730000000000152e-01
4.427542102491855621e+04,6.525229999999999642e-01,8.195289999999999520e-01,4.910559999999999925e-01
4.450877325761318207e+04,7.337569999999999926e-01,9.109249999999999847e-01,6.051819999999999977e-01
4.477777651208639145e+04,6.595959999999999601e-01,8.590039999999999898e-01,5.263290000000000468e-01
4.565932926976680756e+04,6.658749999999999947e-01,8.520459999999999701e-01,5.158120000000000482e-01
4.657005114901065826e+04,7.242319999999999869e-01,9.999949999999999672e-01,6.336659999999999515e-01
4.717935969197750092e+04,7.993080000000000185e-01,9.999989999999999712e-01,7.132479999999999931e-01
4.739326585364341736e+04,7.158619999999999983e-01,9.999949999999999672e-01,6.241029999999999633e-01
4.763958205687999725e+04,6.310019999999999518e-01,8.289999999999999591e-01,4.314669999999999894e-01
4.775625816327333450e+04,6.346140000000000114e-01,8.272180000000000089e-01,4.287730000000000152e-01
4.831046970319747925e+04,6.421550000000000313e-01,8.503889999999999505e-01,4.501760000000000206e-01
4.955825576066970825e+04,6.251529999999999587e-01,8.191779999999999617e-01,4.142140000000000266e-01
4.994393512153625488e+04,6.251529999999999587e-01,8.191779999999999617e-01,4.142140000000000266e-01
5.168111269551515579e+04,6.066970000000000418e-01,8.072369999999999823e-01,3.930779999999999830e-01
5.330161411315202713e+04,5.825080000000000258e-01,8.137189999999999701e-01,3.847700000000000009e-01
5.459153324294090271e+04,5.563050000000000495e-01,7.778169999999999806e-01,3.285440000000000027e-01
5.594951339644193649e+04,5.352219999999999756e-01,7.756469999999999754e-01,3.064209999999999989e-01
5.662364206284284592e+04,5.131700000000000150e-01,7.615769999999999484e-01,2.706589999999999829e-01
5.763483492761850357e+04,4.841960000000000153e-01,7.557359999999999634e-01,2.443120000000000014e-01
5.775151102393865585e+04,4.542629999999999724e-01,7.403450000000000308e-01,2.041719999999999924e-01
6.819726319885253906e+04,4.185340000000000171e-01,7.216949999999999754e-01,1.532550000000000023e-01
6.845006142252683640e+04,5.037190000000000278e-01,8.057490000000000485e-01,2.466869999999999896e-01
6.894917580962181091e+04,4.660130000000000106e-01,7.911120000000000374e-01,2.044090000000000074e-01
7.009649077171087265e+04,4.319890000000000119e-01,7.757889999999999509e-01,1.608449999999999880e-01
7.036549400621652603e+04,5.587750000000000217e-01,9.999980000000000535e-01,4.038379999999999748e-01
7.045948309129476547e+04,5.164170000000000149e-01,9.999980000000000535e-01,3.496870000000000256e-01
7.444591656684875488e+04,4.552849999999999953e-01,9.999890000000000168e-01,2.753380000000000272e-01
7.457231566375494003e+04,3.893240000000000034e-01,8.318680000000000518e-01,2.442000000000000073e-02
