# Time,Median,Upper Error,Lower Error
0.000000000000000000e+00,-8.096050000000000191e-01,-7.105780000000000429e-01,-1.000000000000000000e+00
1.523281578421592712e+02,-6.847820000000000018e-01,-5.752990000000000048e-01,-9.999860000000000415e-01
3.046562957167625427e+02,-7.014580000000000259e-01,-5.958639999999999493e-01,-9.999869999999999592e-01
8.167379621267318726e+02,-5.796419999999999906e-01,-3.863320000000000087e-01,-8.265200000000000324e-01
1.140840178847312927e+03,-6.050170000000000270e-01,-4.274850000000000039e-01,-8.424190000000000289e-01
1.228347763419151306e+03,-6.249869999999999592e-01,-4.522680000000000033e-01,-8.497980000000000533e-01
1.866828826308250427e+03,-6.488220000000000098e-01,-4.762739999999999752e-01,-8.587449999999999806e-01
2.881267588853836060e+03,-6.666119999999999823e-01,-5.123320000000000096e-01,-8.784440000000000026e-01
3.027113376200199127e+03,-5.744150000000000089e-01,-4.034539999999999793e-01,-8.053069999999999951e-01
3.059523518025875092e+03,-5.970830000000000304e-01,-4.400749999999999940e-01,-8.206379999999999786e-01
3.305840790629386902e+03,-6.137639999999999763e-01,-4.515710000000000002e-01,-8.189950000000000285e-01
3.454927508354187012e+03,-6.343649999999999567e-01,-4.714559999999999862e-01,-8.297849999999999948e-01
3.607255246162414551e+03,-6.490399999999999503e-01,-5.043090000000000073e-01,-8.534850000000000492e-01
3.999418036460876465e+03,-5.821760000000000268e-01,-4.162699999999999734e-01,-7.829859999999999598e-01
4.018864127397537231e+03,-6.000199999999999978e-01,-4.385870000000000046e-01,-7.918009999999999771e-01
4.090166431128978729e+03,-5.390859999999999541e-01,-3.702650000000000108e-01,-7.342359999999999998e-01
4.342965524137020111e+03,-4.640029999999999988e-01,-2.797910000000000119e-01,-6.617539999999999534e-01
4.696235942482948303e+03,-3.785769999999999968e-01,-1.900060000000000082e-01,-5.844580000000000330e-01
4.981445037186145782e+03,-3.785769999999999968e-01,-1.900060000000000082e-01,-5.844580000000000330e-01
5.149977655827999115e+03,-2.982870000000000243e-01,-1.119799999999999962e-01,-5.186960000000000459e-01
5.240725990474224091e+03,-2.190259999999999985e-01,-2.156399999999999983e-02,-4.344680000000000208e-01
5.467596772253513336e+03,-1.455670000000000019e-01,6.319400000000000017e-02,-3.589069999999999760e-01
5.493524853646755219e+03,-1.455670000000000019e-01,6.319400000000000017e-02,-3.589069999999999760e-01
6.255162272870540619e+03,-2.370899999999999952e-01,-3.644399999999999723e-02,-4.411349999999999993e-01
6.290813384711742401e+03,-2.467530000000000001e-01,-4.661099999999999965e-02,-4.387099999999999889e-01
6.640842372775077820e+03,-2.436560000000000115e-01,-4.671800000000000258e-02,-4.387099999999999889e-01
7.088101545870304108e+03,-2.436560000000000115e-01,-4.671800000000000258e-02,-4.387099999999999889e-01
7.548324649631977081e+03,-2.435730000000000117e-01,-4.622099999999999820e-02,-4.387099999999999889e-01
8.005306643307209015e+03,-2.444379999999999886e-01,-4.632399999999999712e-02,-4.387099999999999889e-01
8.034475714743137360e+03,-3.173929999999999807e-01,-1.483829999999999871e-01,-5.353909999999999503e-01
8.284033217668533325e+03,-3.185899999999999843e-01,-1.467299999999999993e-01,-5.355699999999999905e-01
8.355335351347923279e+03,-2.348880000000000134e-01,-3.644399999999999723e-02,-4.395149999999999890e-01
8.540072710871696472e+03,-1.516540000000000110e-01,4.822599999999999804e-02,-3.629240000000000244e-01
8.711846039712429047e+03,-2.366090000000000138e-01,-3.644399999999999723e-02,-4.393960000000000088e-01
