# Time,Median,Upper Error,Lower Error
1.865726419925689697e+03,-3.624859999999999749e-01,-1.667859999999999898e-01,-6.197420000000000151e-01
2.176862705945968628e+03,-4.104909999999999948e-01,-2.127249999999999974e-01,-6.484450000000000491e-01
2.332430863916873932e+03,-3.313710000000000266e-01,-1.225300000000000000e-01,-5.609089999999999909e-01
2.351876864969730377e+03,-3.707779999999999965e-01,-1.696340000000000070e-01,-5.936749999999999527e-01
2.439383939504623413e+03,-4.032470000000000221e-01,-2.097549999999999970e-01,-6.161670000000000202e-01
2.487998991966247559e+03,-4.328750000000000098e-01,-2.469590000000000118e-01,-6.383849999999999802e-01
2.546337035059928894e+03,-3.669789999999999996e-01,-1.763470000000000037e-01,-5.708569999999999478e-01
2.650049130320549011e+03,-3.946839999999999793e-01,-2.147280000000000022e-01,-5.931840000000000446e-01
2.659772130846977234e+03,-4.196880000000000055e-01,-2.494959999999999956e-01,-6.157719999999999860e-01
2.698664162814617157e+03,-4.421169999999999822e-01,-2.783869999999999956e-01,-6.340510000000000312e-01
2.724592174232006073e+03,-4.636270000000000113e-01,-3.034270000000000023e-01,-6.470620000000000260e-01
2.773207206785678864e+03,-4.830240000000000089e-01,-3.269079999999999764e-01,-6.609150000000000302e-01
2.792653237760066986e+03,-4.292139999999999844e-01,-2.640700000000000269e-01,-6.035169999999999702e-01
2.867196301579475403e+03,-4.490970000000000240e-01,-2.969789999999999930e-01,-6.268219999999999903e-01
2.902847313463687897e+03,-4.644789999999999752e-01,-3.128929999999999767e-01,-6.323689999999999589e-01
2.961185366392135620e+03,-4.822580000000000200e-01,-3.382609999999999784e-01,-6.494109999999999605e-01
3.502432784318923950e+03,-4.136909999999999754e-01,-2.641680000000000139e-01,-5.869159999999999933e-01
3.521878795444965363e+03,-4.822580000000000200e-01,-3.382609999999999784e-01,-6.494109999999999605e-01
3.580216828465461731e+03,-4.833560000000000079e-01,-3.393829999999999902e-01,-6.496560000000000112e-01
3.583457848548889160e+03,-5.506109999999999616e-01,-4.145760000000000001e-01,-7.097860000000000280e-01
3.641795891642570496e+03,-5.506109999999999616e-01,-4.145760000000000001e-01,-7.097860000000000280e-01
3.709856975018978119e+03,-5.534109999999999863e-01,-4.130770000000000275e-01,-7.100530000000000452e-01
3.768195008099079132e+03,-5.534109999999999863e-01,-4.130770000000000275e-01,-7.100530000000000452e-01
3.849220092236995697e+03,-5.534109999999999863e-01,-4.130770000000000275e-01,-7.100530000000000452e-01
3.988583199381828308e+03,-5.552089999999999526e-01,-4.123029999999999751e-01,-7.106569999999999832e-01
3.991824189603328705e+03,-4.870889999999999942e-01,-3.396379999999999955e-01,-6.487420000000000408e-01
4.085813254475593567e+03,-4.870889999999999942e-01,-3.396379999999999955e-01,-6.487420000000000408e-01
4.215453351140022278e+03,-4.861130000000000173e-01,-3.390710000000000113e-01,-6.494109999999999605e-01
4.393708470344543457e+03,-4.861130000000000173e-01,-3.390710000000000113e-01,-6.494109999999999605e-01
4.821520722448825836e+03,-5.514029999999999765e-01,-4.124900000000000233e-01,-7.112119999999999553e-01
4.954401799380779266e+03,-5.488220000000000320e-01,-4.130770000000000275e-01,-7.088330000000000464e-01
5.093764906406402588e+03,-5.461780000000000523e-01,-4.127399999999999958e-01,-7.096930000000000183e-01
5.109969917297363281e+03,-5.461780000000000523e-01,-4.127399999999999958e-01,-7.096930000000000183e-01
5.268778995573520660e+03,-5.398889999999999523e-01,-4.013929999999999998e-01,-6.907750000000000279e-01
5.369250050723552704e+03,-6.049980000000000357e-01,-4.731879999999999975e-01,-7.482210000000000250e-01
5.388696071684360504e+03,-6.058139999999999636e-01,-4.732799999999999785e-01,-7.485230000000000494e-01
5.482685126602649689e+03,-5.405159999999999965e-01,-4.082680000000000198e-01,-6.974599999999999689e-01
5.592879192292690277e+03,-4.790829999999999811e-01,-3.477239999999999776e-01,-6.565490000000000492e-01
5.647976235091686249e+03,-5.464970000000000105e-01,-4.167850000000000166e-01,-7.106179999999999719e-01
5.712796278536319733e+03,-5.464970000000000105e-01,-4.167850000000000166e-01,-7.106179999999999719e-01
5.926702449500560760e+03,-4.790829999999999811e-01,-3.477239999999999776e-01,-6.565490000000000492e-01
5.936425450026988983e+03,-4.790039999999999853e-01,-3.472540000000000071e-01,-6.566870000000000207e-01
5.998004503250122070e+03,-4.138709999999999889e-01,-2.602530000000000121e-01,-5.828999999999999737e-01
6.101716588497161865e+03,-4.138709999999999889e-01,-2.602530000000000121e-01,-5.828999999999999737e-01
6.195705653369426727e+03,-4.790829999999999811e-01,-3.477239999999999776e-01,-6.565490000000000492e-01
6.354514771521091461e+03,-4.124479999999999813e-01,-2.641680000000000139e-01,-5.812140000000000084e-01
6.581384913265705109e+03,-3.503609999999999780e-01,-1.857620000000000104e-01,-5.152280000000000193e-01
6.623517935514450073e+03,-3.503609999999999780e-01,-1.857620000000000104e-01,-5.152280000000000193e-01
6.775845063328742981e+03,-4.158100000000000129e-01,-2.531050000000000244e-01,-5.778900000000000148e-01
7.122632351219654083e+03,-4.158100000000000129e-01,-2.531050000000000244e-01,-5.778900000000000148e-01
7.216621416032314301e+03,-4.158100000000000129e-01,-2.531050000000000244e-01,-5.778900000000000148e-01
7.242549427449703217e+03,-4.158100000000000129e-01,-2.531050000000000244e-01,-5.778900000000000148e-01
7.271718458950519562e+03,-4.158100000000000129e-01,-2.531050000000000244e-01,-5.778900000000000148e-01
7.278200469255447388e+03,-4.817350000000000243e-01,-3.354130000000000167e-01,-6.448610000000000175e-01
7.411081566154956818e+03,-4.817350000000000243e-01,-3.354130000000000167e-01,-6.448610000000000175e-01
7.543962662994861603e+03,-4.817350000000000243e-01,-3.354130000000000167e-01,-6.448610000000000175e-01
7.553685663521289825e+03,-4.158100000000000129e-01,-2.531050000000000244e-01,-5.778900000000000148e-01
7.663879769146442413e+03,-4.817420000000000035e-01,-3.478870000000000018e-01,-6.566870000000000207e-01
7.764350834310054779e+03,-4.817420000000000035e-01,-3.478870000000000018e-01,-6.566870000000000207e-01
7.845375878572463989e+03,-4.177049999999999930e-01,-2.627140000000000031e-01,-5.844260000000000010e-01
7.952328964054584503e+03,-4.177049999999999930e-01,-2.627140000000000031e-01,-5.844260000000000010e-01
7.997702996373176575e+03,-4.177049999999999930e-01,-2.627140000000000031e-01,-5.844260000000000010e-01
