# Time,Median,Upper Error,Lower Error
1.794002826437354088e+03,-2.716430000000000233e-01,-6.067600000000000077e-02,-5.531979999999999675e-01
1.852340828612446785e+03,-3.162110000000000198e-01,-1.092319999999999958e-01,-5.823939999999999673e-01
2.199127901330590248e+03,-2.474850000000000105e-01,-2.964200000000000168e-02,-4.979270000000000085e-01
2.254224903360009193e+03,-2.827509999999999746e-01,-8.298200000000000021e-02,-5.349949999999999983e-01
2.293116904780268669e+03,-3.209540000000000171e-01,-1.262209999999999999e-01,-5.590249999999999941e-01
2.357936937123537064e+03,-2.514560000000000128e-01,-6.133899999999999769e-02,-4.939200000000000257e-01
2.756579991772770882e+03,-1.932399999999999951e-01,-8.852000000000000493e-03,-4.385370000000000101e-01
3.002896040812134743e+03,-2.360369999999999968e-01,-5.090700000000000086e-02,-4.687379999999999880e-01
3.271899100676178932e+03,-2.667820000000000191e-01,-8.475399999999999601e-02,-4.942590000000000039e-01
3.479323138266801834e+03,-2.973210000000000020e-01,-1.193349999999999966e-01,-5.139810000000000212e-01
3.508492149308323860e+03,-2.425140000000000073e-01,-7.464099999999999902e-02,-4.665750000000000175e-01
3.803423210144042969e+03,-2.778129999999999766e-01,-1.044039999999999968e-01,-4.859260000000000246e-01
3.920099204510450363e+03,-2.292420000000000013e-01,-4.241899999999999837e-02,-4.249140000000000139e-01
4.004365247517824173e+03,-2.580410000000000204e-01,-8.251899999999999513e-02,-4.543159999999999976e-01
4.010847227811813354e+03,-2.817919999999999869e-01,-1.181500000000000050e-01,-4.789700000000000069e-01
4.014088247895240784e+03,-3.044149999999999912e-01,-1.389720000000000122e-01,-4.909339999999999815e-01
4.091872260764241219e+03,-3.066240000000000077e-01,-1.401900000000000091e-01,-4.931650000000000200e-01
4.153451273009181023e+03,-3.052219999999999933e-01,-1.423999999999999988e-01,-4.966409999999999991e-01
4.432177333235740662e+03,-3.064279999999999782e-01,-1.408880000000000132e-01,-4.957630000000000092e-01
4.529407346859574318e+03,-2.993640000000000190e-01,-1.287129999999999941e-01,-4.796860000000000013e-01
4.600709359496831894e+03,-3.716139999999999999e-01,-2.081999999999999962e-01,-5.488560000000000105e-01
4.688216392636299133e+03,-3.739330000000000154e-01,-2.033270000000000077e-01,-5.504090000000000371e-01
4.824338407695293427e+03,-3.739330000000000154e-01,-2.033270000000000077e-01,-5.504090000000000371e-01
5.012316474527120590e+03,-3.084250000000000047e-01,-1.267330000000000123e-01,-4.844319999999999737e-01
5.070654496639966965e+03,-3.144109999999999960e-01,-1.381880000000000053e-01,-4.972260000000000013e-01
5.106305487990379333e+03,-3.856979999999999853e-01,-2.134169999999999956e-01,-5.643470000000000431e-01
5.294283534899353981e+03,-3.916609999999999814e-01,-2.238940000000000097e-01,-5.755799999999999805e-01
5.414200579270720482e+03,-3.916609999999999814e-01,-2.238940000000000097e-01,-5.755799999999999805e-01
5.498466602355241776e+03,-3.855199999999999738e-01,-2.111270000000000091e-01,-5.596050000000000191e-01
5.611901616573333740e+03,-4.549019999999999730e-01,-2.891830000000000234e-01,-6.287310000000000398e-01
5.773951662510633469e+03,-4.567109999999999781e-01,-2.832689999999999930e-01,-6.243020000000000236e-01
