# Time,Median,Upper Error,Lower Error
9.456030929386615753e+02,-9.627000000000000141e-03,3.089740000000000264e-01,-3.144509999999999805e-01
9.812541945278644562e+02,1.468999999999999993e-02,3.359480000000000244e-01,-3.145519999999999983e-01
1.525743589013814926e+03,-6.372800000000000686e-02,2.540359999999999840e-01,-3.739140000000000241e-01
1.571117701053619385e+03,1.900299999999999906e-02,3.335569999999999924e-01,-2.566570000000000240e-01
1.632696863800287247e+03,6.286400000000000321e-02,3.588089999999999891e-01,-2.123569999999999902e-01
1.687793996304273605e+03,8.943600000000000161e-02,4.142100000000000226e-01,-1.857530000000000014e-01
1.833639362871646881e+03,2.277799999999999964e-02,2.979459999999999886e-01,-2.824010000000000131e-01
1.859567424088716507e+03,7.969199999999999895e-02,3.617150000000000087e-01,-1.963179999999999925e-01
1.914664556562900543e+03,1.150290000000000062e-01,3.760970000000000146e-01,-1.774290000000000034e-01
2.420261789411306381e+03,1.427130000000000065e-01,4.183830000000000049e-01,-1.391000000000000014e-01
2.494804982721805573e+03,8.212999999999999468e-02,3.981609999999999872e-01,-1.461860000000000104e-01
2.494804982721805573e+03,2.959799999999999931e-02,3.039729999999999932e-01,-2.246269999999999933e-01
2.588794206947088242e+03,7.711099999999999899e-02,3.399139999999999939e-01,-1.705500000000000071e-01
2.679542401134967804e+03,1.286640000000000006e-01,3.750850000000000017e-01,-1.119870000000000032e-01
2.747603594064712524e+03,7.215799999999999992e-02,3.217059999999999920e-01,-1.613189999999999902e-01
3.133283501446247101e+03,1.114269999999999983e-01,3.542350000000000221e-01,-1.123719999999999997e-01
3.499517317980527878e+03,1.961789999999999923e-01,4.405359999999999832e-01,-1.808999999999999844e-02
3.687495756417512894e+03,1.972810000000000119e-01,4.377010000000000067e-01,-1.808999999999999844e-02
3.723146818041801453e+03,2.845659999999999856e-01,5.263799999999999590e-01,7.273300000000000598e-02
3.898161205917596817e+03,2.941360000000000086e-01,5.081560000000000521e-01,6.921299999999999675e-02
4.789438056081533432e+03,2.942509999999999848e-01,5.328979999999999828e-01,8.563800000000000578e-02
4.789438056081533432e+03,3.729060000000000152e-01,6.025289999999999813e-01,1.646100000000000063e-01
4.834812148153781891e+03,3.575510000000000077e-01,5.928679999999999506e-01,1.338670000000000138e-01
5.032513527095317841e+03,3.520159999999999956e-01,5.876879999999999882e-01,1.211699999999999999e-01
5.538110499829053879e+03,4.427610000000000157e-01,6.820110000000000339e-01,2.287990000000000024e-01
5.596448592483997345e+03,3.500619999999999843e-01,5.864449999999999941e-01,1.148809999999999970e-01
5.683955766379833221e+03,3.636739999999999973e-01,6.001609999999999445e-01,1.362960000000000005e-01
5.700160777211189270e+03,2.704429999999999890e-01,5.131440000000000445e-01,3.883199999999999846e-02
5.823319022655487061e+03,1.737080000000000013e-01,4.045219999999999927e-01,-8.242199999999999527e-02
5.933513207644224167e+03,7.738899999999999946e-02,3.233039999999999803e-01,-1.741979999999999917e-01
6.072876453936100006e+03,6.405500000000000083e-02,3.391120000000000245e-01,-1.720710000000000017e-01
6.089081484675407410e+03,6.368200000000000249e-02,3.227499999999999813e-01,-1.900390000000000135e-01
6.127973526507616043e+03,6.905500000000000527e-02,3.314289999999999736e-01,-1.718699999999999950e-01
6.189552659213542938e+03,-9.116000000000000839e-03,2.537030000000000118e-01,-2.483370000000000022e-01
6.474761132150888443e+03,-2.317000000000000049e-03,2.735960000000000059e-01,-2.217409999999999937e-01
6.575232316553592682e+03,-9.800000000000000377e-02,1.578479999999999883e-01,-3.454579999999999873e-01
6.721077563136816025e+03,-1.734320000000000028e-01,9.953199999999999548e-02,-4.104410000000000003e-01
7.071106109023094177e+03,-2.105690000000000062e-01,1.788800000000000112e-02,-4.541990000000000194e-01
7.281771458446979523e+03,-2.125879999999999992e-01,1.852099999999999927e-02,-4.542550000000000199e-01
7.391965623438358307e+03,-3.029109999999999858e-01,-5.730799999999999783e-02,-5.269850000000000367e-01
7.466508746773004532e+03,-3.935620000000000229e-01,-1.563879999999999992e-01,-6.387340000000000240e-01
7.573461911559104919e+03,-4.444790000000000130e-01,-2.151800000000000102e-01,-6.660669999999999646e-01
7.673933066070079803e+03,-4.727129999999999943e-01,-2.157239999999999991e-01,-6.899650000000000505e-01
7.680415076375007629e+03,-3.989860000000000073e-01,-1.296259999999999912e-01,-6.050159999999999982e-01
7.706343087643384933e+03,-4.013459999999999805e-01,-1.260999999999999899e-01,-6.026240000000000485e-01
7.806814252108335495e+03,-4.903580000000000161e-01,-2.416169999999999984e-01,-7.194019999999999859e-01
7.926731427550315857e+03,-4.856030000000000069e-01,-2.525979999999999892e-01,-7.266869999999999719e-01
8.010997551351785660e+03,-5.659610000000000474e-01,-3.140749999999999931e-01,-7.864719999999999489e-01
8.111468695849180222e+03,-6.662489999999999801e-01,-5.483200000000000296e-01,-1.000000000000000000e+00
8.143878757268190384e+03,-6.716290000000000315e-01,-5.538589999999999902e-01,-1.000000000000000000e+00
8.173047808557748795e+03,-6.693540000000000045e-01,-5.523759999999999781e-01,-1.000000000000000000e+00
8.179529798895120621e+03,-7.329120000000000079e-01,-6.326859999999999706e-01,-1.000000000000000000e+00
8.241108891665935516e+03,-7.951359999999999539e-01,-6.949020000000000197e-01,-1.000000000000000000e+00
8.283241933614015579e+03,-7.791439999999999477e-01,-6.791329999999999867e-01,-1.000000000000000000e+00
8.283241933614015579e+03,-7.280200000000000005e-01,-6.269320000000000448e-01,-1.000000000000000000e+00
8.539281315088272095e+03,-7.110079999999999734e-01,-6.123410000000000242e-01,-1.000000000000000000e+00
8.545763325363397598e+03,-7.876589999999999980e-01,-7.032359999999999722e-01,-1.000000000000000000e+00
8.847176719039678574e+03,-8.198239999999999972e-01,-7.317040000000000211e-01,-1.000000000000000000e+00
9.080529049485921860e+03,-8.099950000000000205e-01,-7.167829999999999480e-01,-1.000000000000000000e+00
9.155072132915258408e+03,-8.067199999999999926e-01,-7.165799999999999947e-01,-1.000000000000000000e+00
9.171277153611183167e+03,-8.200150000000000494e-01,-7.301330000000000320e-01,-1.000000000000000000e+00
9.200446194916963577e+03,-8.223859999999999504e-01,-7.339700000000000113e-01,-1.000000000000000000e+00
9.206928215205669403e+03,-8.569750000000000423e-01,-7.756410000000000249e-01,-1.000000000000000000e+00
9.210169205397367477e+03,-9.001710000000000544e-01,-8.345059999999999700e-01,-1.000000000000000000e+00
9.232856236398220062e+03,-8.504030000000000200e-01,-7.649129999999999541e-01,-1.000000000000000000e+00
9.313881350010633469e+03,-8.419299999999999562e-01,-7.571489999999999609e-01,-1.000000000000000000e+00
9.492136578023433685e+03,-7.605189999999999451e-01,-6.703010000000000357e-01,-1.000000000000000000e+00
9.521305599421262741e+03,-7.600749999999999451e-01,-6.691190000000000193e-01,-1.000000000000000000e+00
9.531028629809617996e+03,-7.713649999999999674e-01,-6.841159999999999464e-01,-1.000000000000000000e+00
9.602330713033676147e+03,-7.694520000000000248e-01,-6.775360000000000271e-01,-1.000000000000000000e+00
9.728729868769645691e+03,-7.600749999999999451e-01,-6.691190000000000193e-01,-1.000000000000000000e+00
9.868093045026063919e+03,-7.744029999999999525e-01,-6.868739999999999846e-01,-1.000000000000000000e+00
1.012089135640859604e+04,-7.498240000000000460e-01,-6.626800000000000468e-01,-1.000000000000000000e+00
1.020515746018290520e+04,-6.632000000000000117e-01,-4.904819999999999736e-01,-8.605509999999999549e-01
1.020839845040440559e+04,-6.367059999999999942e-01,-4.492610000000000214e-01,-8.155329999999999524e-01
1.055842688611149788e+04,-6.973160000000000469e-01,-5.262630000000000363e-01,-8.701489999999999503e-01
1.061352394858002663e+04,-7.698810000000000375e-01,-6.905649999999999844e-01,-1.000000000000000000e+00
1.064593398007750511e+04,-7.615699999999999692e-01,-6.352569999999999606e-01,-9.511349999999999527e-01
1.068158501172065735e+04,-7.899460000000000370e-01,-7.079820000000000002e-01,-1.000000000000000000e+00
1.070103104257583618e+04,-7.208259999999999668e-01,-5.419199999999999573e-01,-8.899970000000000381e-01
1.074964608475565910e+04,-6.408249999999999780e-01,-4.535790000000000100e-01,-8.182939999999999658e-01
1.080798416736721992e+04,-6.364859999999999962e-01,-4.713040000000000007e-01,-8.381579999999999586e-01
1.083715320867300034e+04,-7.039039999999999742e-01,-5.624719999999999720e-01,-9.058990000000000098e-01
1.090197327160835266e+04,-7.018780000000000019e-01,-5.256929999999999659e-01,-8.701489999999999503e-01
1.090845528188347816e+04,-6.978090000000000126e-01,-5.264199999999999990e-01,-8.701489999999999503e-01
1.094410633346438408e+04,-7.698810000000000375e-01,-6.905649999999999844e-01,-1.000000000000000000e+00
1.104133642789721489e+04,-8.446219999999999839e-01,-7.684440000000000159e-01,-1.000000000000000000e+00
1.105754143860936165e+04,-8.204019999999999646e-01,-7.484309999999999574e-01,-1.000000000000000000e+00
1.109319249019026756e+04,-8.130119999999999569e-01,-7.382579999999999698e-01,-1.000000000000000000e+00
1.110615649083256721e+04,-7.837549999999999795e-01,-6.545079999999999787e-01,-9.310599999999999987e-01
1.113208453196287155e+04,-7.106529999999999792e-01,-5.650709999999999900e-01,-8.797930000000000472e-01
1.116449456343054771e+04,-7.280729999999999702e-01,-5.655580000000000052e-01,-8.800689999999999902e-01
1.116773556360602379e+04,-7.094099999999999850e-01,-5.689579999999999638e-01,-8.825330000000000119e-01
1.123903765675425529e+04,-7.098950000000000538e-01,-5.691410000000000080e-01,-8.804710000000000036e-01
1.134923177176713943e+04,-6.444459999999999633e-01,-5.066340000000000288e-01,-8.289159999999999862e-01
1.134923177176713943e+04,-6.383940000000000170e-01,-4.764189999999999814e-01,-8.007130000000000081e-01
1.137515979295969009e+04,-6.383940000000000170e-01,-4.764189999999999814e-01,-8.007130000000000081e-01
1.141405183470249176e+04,-6.449369999999999825e-01,-5.072400000000000242e-01,-8.273230000000000306e-01
1.142377486509084702e+04,-7.214819999999999567e-01,-5.715639999999999610e-01,-8.805279999999999774e-01
1.142701585525274277e+04,-7.188320000000000265e-01,-5.702350000000000474e-01,-8.802750000000000297e-01
