# Time,Median,Upper Error,Lower Error
0.000000000000000000e+00,-4.259700000000000153e-01,-1.956859999999999988e-01,-6.961089999999999778e-01
1.319220963120460510e+02,-4.588579999999999881e-01,-2.300830000000000097e-01,-7.102699999999999569e-01
1.413451167345046997e+02,-5.028099999999999792e-01,-2.721729999999999983e-01,-7.311670000000000114e-01
1.539091272354125977e+02,-5.357619999999999605e-01,-3.493149999999999866e-01,-7.916729999999999601e-01
1.947421592473983765e+02,-5.650389999999999580e-01,-3.831200000000000161e-01,-8.089849999999999541e-01
3.392282861471176147e+02,-5.886430000000000273e-01,-4.041310000000000180e-01,-8.090220000000000189e-01
5.088424641489982605e+02,-6.115390000000000548e-01,-4.298750000000000071e-01,-8.201119999999999521e-01
5.465344859957695007e+02,-6.306779999999999609e-01,-4.587979999999999836e-01,-8.330779999999999852e-01
9.517238752841949463e+02,-5.552070000000000061e-01,-3.719819999999999793e-01,-7.574020000000000197e-01
9.799928966164588928e+02,-4.896610000000000129e-01,-3.041059999999999874e-01,-6.922220000000000040e-01
1.115056023061275482e+03,-5.108260000000000023e-01,-3.312430000000000097e-01,-7.056499999999999995e-01
1.177876076102256775e+03,-4.575620000000000243e-01,-2.651979999999999893e-01,-6.499190000000000245e-01
1.576783475041389465e+03,-3.982260000000000244e-01,-2.141990000000000005e-01,-5.974380000000000246e-01
1.664731559216976166e+03,-4.218350000000000155e-01,-2.414620000000000100e-01,-6.134300000000000308e-01
1.818640716552734375e+03,-4.452429999999999999e-01,-2.671129999999999893e-01,-6.283330000000000304e-01
1.828063717007637024e+03,-3.949320000000000053e-01,-2.252109999999999945e-01,-5.902460000000000484e-01
1.916011801242828369e+03,-3.219290000000000207e-01,-1.402249999999999885e-01,-5.145619999999999639e-01
2.051074937701225281e+03,-2.533980000000000121e-01,-8.073299999999999921e-02,-4.565640000000000254e-01
2.110754000484943390e+03,-3.200410000000000199e-01,-1.375270000000000103e-01,-5.047570000000000112e-01
2.267804187893867493e+03,-3.221859999999999724e-01,-1.379839999999999955e-01,-5.071900000000000297e-01
2.286650188922882080e+03,-2.513190000000000146e-01,-7.061099999999999322e-02,-4.500939999999999941e-01
2.362034292399883270e+03,-2.513190000000000146e-01,-7.061099999999999322e-02,-4.500939999999999941e-01
2.387162303626537323e+03,-1.772900000000000031e-01,-1.151300000000000066e-02,-3.901310000000000056e-01
2.449982366681098938e+03,-1.090499999999999942e-01,7.149899999999999312e-02,-3.114680000000000226e-01
2.475110417783260345e+03,-1.071890000000000065e-01,7.287699999999999734e-02,-3.104129999999999945e-01
2.490815428555011749e+03,-1.077069999999999972e-01,6.836299999999999322e-02,-3.099899999999999878e-01
2.820620804309844971e+03,-1.782350000000000045e-01,2.095000000000000074e-03,-3.731200000000000072e-01
2.845748845458030701e+03,-1.772430000000000117e-01,-1.063599999999999962e-02,-3.840029999999999832e-01
2.961965981006622314e+03,-1.720790000000000097e-01,8.528000000000000858e-03,-3.702500000000000235e-01
3.043632074892520905e+03,-2.324330000000000007e-01,-5.741899999999999782e-02,-4.316280000000000117e-01
3.119016158461570740e+03,-1.618989999999999874e-01,1.615799999999999875e-02,-3.616059999999999830e-01
3.241515334248542786e+03,-2.372219999999999884e-01,-5.722900000000000209e-02,-4.307070000000000065e-01
3.429975573241710663e+03,-2.357640000000000013e-01,-5.741899999999999782e-02,-4.305490000000000150e-01
3.464526624917984009e+03,-2.372219999999999884e-01,-5.722900000000000209e-02,-4.307070000000000065e-01
3.574461760222911835e+03,-2.368480000000000030e-01,-5.685699999999999782e-02,-4.291139999999999954e-01
3.580743770480155945e+03,-2.385369999999999990e-01,-7.301900000000000057e-02,-4.424449999999999772e-01
3.693819925844669342e+03,-1.660250000000000059e-01,1.565899999999999931e-02,-3.582279999999999909e-01
3.766063029229640961e+03,-1.660250000000000059e-01,1.565899999999999931e-02,-3.582279999999999909e-01
3.791191050529479980e+03,-9.669999999999999429e-02,8.224399999999999766e-02,-2.942049999999999943e-01
3.885421204924583435e+03,-2.429999999999999868e-02,1.613219999999999932e-01,-2.198610000000000009e-01
4.042471412420272827e+03,-9.695900000000000352e-02,8.361699999999999688e-02,-2.952380000000000004e-01
4.089586484670639038e+03,-9.854300000000000559e-02,8.309900000000000619e-02,-2.954249999999999932e-01
4.095868494987487793e+03,-2.890600000000000114e-02,1.489129999999999898e-01,-2.333490000000000009e-01
4.164970588266849518e+03,-9.557499999999999329e-02,7.806000000000000438e-02,-2.966289999999999760e-01
4.526186135411262512e+03,-1.643570000000000031e-01,6.067000000000000344e-03,-3.651010000000000089e-01
4.535609145998954773e+03,-1.642309999999999881e-01,5.860999999999999890e-03,-3.642369999999999775e-01
4.598429248869419098e+03,-1.622929999999999928e-01,6.067000000000000344e-03,-3.631400000000000183e-01
4.617275289773941040e+03,-2.325389999999999957e-01,-6.137999999999999706e-02,-4.221829999999999750e-01
4.733492465317249298e+03,-3.007949999999999791e-01,-1.249159999999999993e-01,-4.788200000000000234e-01
4.849709640920162201e+03,-3.685439999999999827e-01,-2.050049999999999928e-01,-5.477640000000000287e-01
4.859132671236991882e+03,-3.689379999999999882e-01,-2.074179999999999913e-01,-5.489270000000000538e-01
4.874837682068347931e+03,-3.689379999999999882e-01,-2.074179999999999913e-01,-5.489270000000000538e-01
4.934516784906387329e+03,-4.384839999999999849e-01,-2.839849999999999874e-01,-6.172330000000000316e-01
5.028746939420700073e+03,-4.405760000000000232e-01,-2.839849999999999874e-01,-6.178369999999999695e-01
5.085285022139549255e+03,-5.103320000000000078e-01,-3.609390000000000098e-01,-6.865229999999999944e-01
5.214066258132457733e+03,-5.103320000000000078e-01,-3.609390000000000098e-01,-6.865229999999999944e-01
5.217207228422164917e+03,-4.484480000000000133e-01,-2.791449999999999765e-01,-6.195599999999999996e-01
5.236053289234638214e+03,-3.754040000000000155e-01,-2.050790000000000113e-01,-5.504090000000000371e-01
5.245476289749145508e+03,-3.087690000000000157e-01,-1.383630000000000138e-01,-4.973000000000000198e-01
5.264322330594062805e+03,-3.777300000000000102e-01,-2.099119999999999875e-01,-5.590730000000000421e-01
5.270604340851306915e+03,-3.804080000000000239e-01,-2.111270000000000091e-01,-5.564040000000000097e-01
5.283168361485004425e+03,-3.113339999999999996e-01,-1.487179999999999891e-01,-5.000980000000000425e-01
5.386821526467800140e+03,-3.768509999999999915e-01,-2.076800000000000035e-01,-5.496539999999999759e-01
5.471628680467605591e+03,-3.113339999999999996e-01,-1.487179999999999891e-01,-5.000980000000000425e-01
5.518743762671947479e+03,-2.456230000000000080e-01,-8.827500000000000624e-02,-4.475810000000000066e-01
5.578422875523567200e+03,-1.767400000000000082e-01,-1.343000000000000010e-03,-3.683679999999999732e-01
5.622396937668323517e+03,-1.765200000000000102e-01,-1.697999999999999857e-02,-3.805999999999999939e-01
5.644383968710899353e+03,-1.084090000000000054e-01,4.646299999999999736e-02,-3.213039999999999785e-01
5.707204091668128967e+03,-1.069309999999999983e-01,5.952999999999999958e-02,-3.109589999999999854e-01
5.889382410347461700e+03,-1.069309999999999983e-01,5.952999999999999958e-02,-3.109589999999999854e-01
5.983612584829330444e+03,-1.744070000000000065e-01,-1.088999999999999907e-03,-3.669410000000000172e-01
6.087265759825706482e+03,-1.765200000000000102e-01,-1.697999999999999857e-02,-3.805999999999999939e-01
6.112393810987472534e+03,-1.005230000000000012e-01,6.571200000000000652e-02,-3.065939999999999777e-01
6.291431149482727051e+03,-9.745900000000000396e-02,7.820000000000000562e-02,-2.952170000000000072e-01
6.319700200855731964e+03,-9.745900000000000396e-02,7.820000000000000562e-02,-2.952170000000000072e-01
6.329123211324214935e+03,-9.206499999999999406e-02,9.486500000000000488e-02,-2.815599999999999770e-01
6.357392282605171204e+03,-2.143799999999999872e-02,1.614929999999999977e-01,-2.210999999999999910e-01
6.398225354552268982e+03,4.637100000000000249e-02,2.111969999999999958e-01,-1.710540000000000116e-01
6.442199426710605621e+03,4.696999999999999786e-02,2.277049999999999907e-01,-1.572510000000000019e-01
6.495596529245376587e+03,4.865300000000000180e-02,2.281489999999999907e-01,-1.576639999999999986e-01
6.558416662156581879e+03,4.336000000000000271e-02,2.183910000000000018e-01,-1.652720000000000022e-01
6.589826703727245331e+03,1.157259999999999955e-01,2.945209999999999773e-01,-9.089400000000000257e-02
6.599249734163284302e+03,1.850239999999999940e-01,3.654310000000000058e-01,-1.669700000000000004e-02
6.614954764902591705e+03,1.850239999999999940e-01,3.611219999999999986e-01,-1.973300000000000054e-02
6.624377795338630676e+03,2.510240000000000249e-01,4.440979999999999928e-01,6.788199999999999790e-02
6.627518785536289215e+03,3.250779999999999781e-01,5.237190000000000456e-01,1.546089999999999964e-01
6.658928837060928345e+03,3.206300000000000261e-01,5.027080000000000437e-01,1.368469999999999964e-01
7.114374758601188660e+03,2.597570000000000157e-01,4.453269999999999729e-01,7.012999999999999790e-02
7.327963168859481812e+03,1.946019999999999972e-01,3.872419999999999751e-01,8.996999999999999789e-03
7.384501301527023315e+03,1.252639999999999865e-01,3.174520000000000119e-01,-6.508999999999999508e-02
7.751999039113521576e+03,1.231870000000000048e-01,3.185600000000000098e-01,-6.486300000000000399e-02
7.824242192506790161e+03,1.283459999999999879e-01,3.174520000000000119e-01,-6.479999999999999649e-02
7.858793264150619507e+03,1.984219999999999873e-01,3.932019999999999960e-01,1.538899999999999990e-02
7.978151519834995270e+03,1.978030000000000066e-01,3.932019999999999960e-01,1.538899999999999990e-02
8.031548632323741913e+03,1.948979999999999879e-01,3.877019999999999911e-01,8.996999999999999789e-03
8.194881000041961670e+03,1.978030000000000066e-01,3.932019999999999960e-01,1.538899999999999990e-02
8.355072327792644501e+03,1.986360000000000070e-01,3.872419999999999751e-01,9.610000000000000486e-03
8.364495338261127472e+03,1.984219999999999873e-01,3.932019999999999960e-01,1.538899999999999990e-02
8.380200388967990875e+03,2.655420000000000003e-01,4.546810000000000018e-01,8.090999999999999581e-02
8.392764419496059418e+03,1.984219999999999873e-01,3.932019999999999960e-01,1.538899999999999990e-02
8.392764419496059418e+03,1.932460000000000011e-01,3.877050000000000218e-01,8.954999999999999419e-03
8.452443552374839783e+03,1.914299999999999891e-01,3.878179999999999961e-01,7.891999999999999710e-03
8.791672288596630096e+03,1.903950000000000087e-01,3.886459999999999915e-01,7.681999999999999593e-03
8.923594584822654724e+03,1.918390000000000095e-01,3.883460000000000245e-01,7.681999999999999593e-03
8.958145666480064392e+03,1.805499999999999883e-01,3.510489999999999999e-01,-2.104599999999999874e-02
8.986414717793464661e+03,1.126989999999999936e-01,2.939350000000000018e-01,-8.284400000000000097e-02
9.024106819570064545e+03,1.141049999999999981e-01,2.940570000000000128e-01,-8.247699999999999476e-02
9.121478024244308472e+03,1.043749999999999956e-01,2.886319999999999997e-01,-8.418799999999999895e-02
9.218849258899688721e+03,3.881699999999999734e-02,2.247139999999999971e-01,-1.522580000000000044e-01
9.394745657265186310e+03,4.252600000000000130e-02,2.291219999999999923e-01,-1.464999999999999913e-01
9.536090983986854553e+03,4.511699999999999738e-02,2.285290000000000099e-01,-1.466719999999999968e-01
9.655449269652366638e+03,4.768800000000000122e-02,2.300939999999999930e-01,-1.467299999999999993e-01
9.737115453541278839e+03,4.658500000000000141e-02,2.308489999999999986e-01,-1.467299999999999993e-01
9.762243514776229858e+03,-2.040799999999999906e-02,1.653769999999999962e-01,-2.095579999999999943e-01
9.781089565634727478e+03,-2.003100000000000019e-02,1.676060000000000050e-01,-2.095579999999999943e-01
9.906729871571063995e+03,-1.693800000000000167e-02,1.749930000000000097e-01,-2.041890000000000094e-01
9.934998913049697876e+03,-8.769699999999999718e-02,9.316299999999999581e-02,-2.836020000000000207e-01
9.982114045143127441e+03,-1.537020000000000053e-01,2.757199999999999929e-02,-3.477830000000000088e-01
1.002608813732862473e+04,-8.251600000000000601e-02,9.248699999999999977e-02,-2.852930000000000188e-01
1.003865216791629791e+04,-8.629399999999999571e-02,9.300899999999999446e-02,-2.851799999999999891e-01
1.017999750465154648e+04,-1.753199999999999897e-02,1.672849999999999893e-01,-2.169999999999999984e-01
1.025224067807197571e+04,4.910899999999999987e-02,2.315190000000000026e-01,-1.527159999999999906e-01
1.027422772914171219e+04,4.774300000000000072e-02,2.277049999999999907e-01,-1.577070000000000138e-01
1.028050973939895630e+04,4.457499999999999657e-02,2.107320000000000026e-01,-1.695750000000000035e-01
1.033076585185527802e+04,-2.455999999999999850e-02,1.488829999999999876e-01,-2.327869999999999939e-01
1.056320042288303375e+04,-9.443100000000000105e-02,8.352099999999999802e-02,-2.940860000000000141e-01
1.069512274914979935e+04,-9.558600000000000430e-02,7.524599999999999345e-02,-3.029680000000000151e-01
1.080819900459051132e+04,-1.643120000000000136e-01,1.565899999999999931e-02,-3.584030000000000271e-01
1.086159613710641861e+04,-2.347879999999999967e-01,-5.722900000000000209e-02,-4.244600000000000040e-01
1.093069832038879395e+04,-3.005490000000000106e-01,-1.259409999999999974e-01,-4.849809999999999954e-01
1.105005659615993500e+04,-3.690999999999999837e-01,-1.969799999999999884e-01,-5.488960000000000505e-01
1.119768397307395935e+04,-3.688370000000000259e-01,-1.965880000000000127e-01,-5.503689999999999971e-01
1.134845234024524689e+04,-3.637299999999999978e-01,-1.939770000000000105e-01,-5.470650000000000235e-01
1.139556745249032974e+04,-2.912899999999999934e-01,-1.227160000000000056e-01,-4.850490000000000079e-01
1.162800202363729477e+04,-2.193039999999999989e-01,-5.116799999999999821e-02,-4.226329999999999809e-01
1.168768116647005081e+04,-2.193039999999999989e-01,-5.116799999999999821e-02,-4.226329999999999809e-01
