# Time,Median,Upper Error,Lower Error
1.334763811886310577e+03,-8.335930000000000284e-01,-7.446859999999999591e-01,-1.000000000000000000e+00
1.700997888147830963e+03,-8.455000000000000293e-01,-7.628230000000000288e-01,-1.000000000000000000e+00
2.271415493398904800e+03,-7.674170000000000158e-01,-6.775259999999999616e-01,-1.000000000000000000e+00
2.478840052604675293e+03,-7.808730000000000393e-01,-6.942840000000000122e-01,-9.999980000000000535e-01
3.772002109915018082e+03,-6.838670000000000027e-01,-5.175750000000000073e-01,-8.902719999999999523e-01
3.888678355097770691e+03,-6.991399999999999837e-01,-5.391209999999999614e-01,-8.931980000000000475e-01
4.319732194215059280e+03,-7.200490000000000501e-01,-5.516140000000000487e-01,-8.889869999999999717e-01
4.361865266084671021e+03,-6.333820000000000006e-01,-4.665679999999999827e-01,-8.296019999999999506e-01
4.630868748039007187e+03,-6.527140000000000164e-01,-5.068030000000000035e-01,-8.552049999999999930e-01
4.896631189823150635e+03,-6.672740000000000338e-01,-5.245739999999999847e-01,-8.636810000000000320e-01
5.139706560641527176e+03,-6.038019999999999499e-01,-4.468150000000000177e-01,-7.944309999999999983e-01
6.753726532161235809e+03,-5.405219999999999470e-01,-3.906109999999999860e-01,-7.445619999999999461e-01
6.812064574807882309e+03,-5.573569999999999913e-01,-4.101429999999999798e-01,-7.532710000000000239e-01
7.256081964462995529e+03,-5.045190000000000508e-01,-3.396799999999999820e-01,-6.852150000000000185e-01
7.512121195703744888e+03,-5.278190000000000381e-01,-3.610880000000000201e-01,-6.969980000000000064e-01
7.839462430357933044e+03,-4.763580000000000036e-01,-3.217940000000000245e-01,-6.601879999999999971e-01
8.114947652518749237e+03,-4.804829999999999934e-01,-3.201439999999999841e-01,-6.597370000000000179e-01
9.994728795766830444e+03,-4.915910000000000002e-01,-3.241600000000000037e-01,-6.667840000000000433e-01
1.031558794003725052e+04,-4.226869999999999794e-01,-2.544109999999999983e-01,-6.073600000000000110e-01
1.038688997322320938e+04,-4.245269999999999877e-01,-2.539060000000000206e-01,-6.075369999999999937e-01
1.045495100623369217e+04,-4.935820000000000207e-01,-3.217940000000000245e-01,-6.677629999999999955e-01
1.058459106194972992e+04,-4.214990000000000125e-01,-2.541470000000000118e-01,-6.065239999999999521e-01
1.098971623992919922e+04,-3.561509999999999954e-01,-1.821059999999999901e-01,-5.453959999999999919e-01
1.114528432685136795e+04,-2.899829999999999908e-01,-1.132350000000000023e-01,-4.816969999999999863e-01
1.154392760449647903e+04,-2.884149999999999769e-01,-1.119949999999999973e-01,-4.805139999999999967e-01
1.156013260519504547e+04,-3.560340000000000171e-01,-1.800350000000000006e-01,-5.431350000000000344e-01
1.226343001648783684e+04,-2.822549999999999781e-01,-1.160849999999999937e-01,-4.805139999999999967e-01
1.270420624592900276e+04,-2.177240000000000009e-01,-4.411199999999999843e-02,-4.158109999999999862e-01
1.343019051811099052e+04,-1.462430000000000119e-01,2.233900000000000122e-02,-3.524760000000000115e-01
1.395199169126152992e+04,-7.774100000000000454e-02,1.002040000000000014e-01,-2.783930000000000016e-01
1.401357071399688721e+04,-7.774100000000000454e-02,1.002040000000000014e-01,-2.783930000000000016e-01
1.447379288434982300e+04,-8.068599999999999384e-02,1.018450000000000050e-01,-2.760340000000000016e-01
1.792221839728951454e+04,-8.538999999999999369e-02,9.994300000000000406e-02,-2.801370000000000249e-01
1.794166441813111305e+04,-8.415799999999999670e-02,1.001279999999999948e-01,-2.791359999999999952e-01
1.819446246939897537e+04,-1.462430000000000119e-01,2.233900000000000122e-02,-3.524760000000000115e-01
1.851856259366869926e+04,-8.068599999999999384e-02,1.018450000000000050e-01,-2.760340000000000016e-01
1.867737162077426910e+04,-1.514139999999999930e-01,2.189400000000000027e-02,-3.546570000000000000e-01
1.886534966909885406e+04,-8.068599999999999384e-02,1.018450000000000050e-01,-2.760340000000000016e-01
1.959457497137784958e+04,-7.754400000000000182e-02,1.011650000000000049e-01,-2.785239999999999938e-01
1.960429797184467316e+04,-1.524969999999999937e-01,2.251799999999999982e-02,-3.565059999999999896e-01
1.963022597303986549e+04,-1.501260000000000094e-01,2.710500000000000062e-02,-3.496259999999999923e-01
1.975662503856420517e+04,-1.555259999999999976e-01,2.285699999999999885e-02,-3.564100000000000046e-01
2.079374549454450607e+04,-2.321950000000000125e-01,-6.119700000000000140e-02,-4.393900000000000028e-01
2.115673766073584557e+04,-2.999510000000000232e-01,-1.239880000000000010e-01,-4.951189999999999758e-01
2.166881591334939003e+04,-3.041249999999999787e-01,-1.241690000000000016e-01,-4.988449999999999829e-01
2.195726500618457794e+04,-3.674589999999999801e-01,-1.773730000000000029e-01,-5.446469999999999922e-01
2.248230724942684174e+04,-3.669769999999999976e-01,-1.821059999999999901e-01,-5.504090000000000371e-01
2.303327754390239716e+04,-3.669769999999999976e-01,-1.821059999999999901e-01,-5.504090000000000371e-01
2.317912263032793999e+04,-3.654259999999999731e-01,-1.771079999999999877e-01,-5.444269999999999943e-01
2.339626972997188568e+04,-3.300980000000000025e-01,-1.523220000000000129e-01,-5.202109999999999790e-01
2.378194890707731247e+04,-3.791289999999999938e-01,-2.009640000000000037e-01,-5.716499999999999915e-01
2.420976105606555939e+04,-3.566529999999999978e-01,-1.703040000000000109e-01,-5.528260000000000396e-01
2.433940113177895546e+04,-3.273909999999999876e-01,-1.388679999999999914e-01,-5.321559999999999624e-01
2.474452634981274605e+04,-3.813540000000000263e-01,-1.994839999999999947e-01,-5.931060000000000221e-01
2.501028852149844170e+04,-4.379290000000000127e-01,-2.454040000000000110e-01,-6.417079999999999451e-01
2.556125879594683647e+04,-4.949540000000000051e-01,-3.247639999999999971e-01,-7.203169999999999851e-01
2.607009599849581718e+04,-4.717629999999999879e-01,-2.806400000000000006e-01,-6.909680000000000266e-01
2.649142610722780228e+04,-4.467559999999999865e-01,-2.504640000000000200e-01,-6.768619999999999637e-01
2.683821321257948875e+04,-5.194159999999999888e-01,-3.450550000000000006e-01,-7.663119999999999932e-01
2.701970925068855286e+04,-5.913490000000000135e-01,-3.857079999999999953e-01,-8.001930000000000431e-01
2.797580457299947739e+04,-6.813700000000000312e-01,-5.136100000000000110e-01,-9.128699999999999593e-01
2.904533499047160149e+04,-7.864050000000000207e-01,-6.890570000000000306e-01,-1.000000000000000000e+00
2.907126302155852318e+04,-7.642210000000000392e-01,-6.653200000000000225e-01,-1.000000000000000000e+00
2.972270435047149658e+04,-7.225599999999999801e-01,-6.223429999999999795e-01,-9.999970000000000248e-01
