# Time,Median,Upper Error,Lower Error
0.000000000000000000e+00,-1.428510000000000058e-01,1.591650000000000009e-01,-1.000000000000000000e+00
3.241010147333145142e+01,3.474000000000000091e-03,6.442980000000000373e-01,-5.544740000000000224e-01
1.652915374040603638e+02,4.448200000000000071e-02,7.572459999999999747e-01,-4.684459999999999735e-01
2.852089028358459473e+02,7.138200000000000101e-02,9.999989999999999712e-01,-2.654259999999999953e-01
3.111369939148426056e+02,-2.123019999999999907e-01,1.824959999999999916e-01,-1.000000000000000000e+00
4.407773997485637665e+02,-9.749199999999999533e-02,3.035709999999999797e-01,-1.000000000000000000e+00
5.250436635017395020e+02,-3.890500000000000208e-02,3.399510000000000032e-01,-1.000000000000000000e+00
7.032991816103458405e+02,8.786700000000000066e-02,1.000000000000000000e+00,-2.912350000000000216e-01
1.043605196923017502e+03,1.923100000000000087e-01,1.000000000000000000e+00,-1.707950000000000024e-01
1.293162928193807602e+03,1.735240000000000116e-01,1.000000000000000000e+00,-2.134699999999999931e-01
1.442249364823102951e+03,2.258960000000000135e-01,1.000000000000000000e+00,-1.549709999999999976e-01
1.468177436023950577e+03,6.490700000000000636e-02,9.999980000000000535e-01,-2.814729999999999732e-01
1.494105517119169235e+03,-1.036350000000000049e-01,1.840029999999999999e-01,-9.999989999999999712e-01
1.623745873004198074e+03,1.999999999999999909e-06,6.443759999999999488e-01,-5.574010000000000353e-01
1.639950913757085800e+03,-1.515610000000000013e-01,9.534099999999999520e-02,-1.000000000000000000e+00
1.821447421878576279e+03,-9.838099999999999623e-02,1.534270000000000078e-01,-1.000000000000000000e+00
1.827929442137479782e+03,-1.465650000000000008e-01,1.271789999999999865e-01,-1.000000000000000000e+00
1.986738869339227676e+03,-3.747260000000000035e-01,-1.066060000000000063e-01,-1.000000000000000000e+00
2.301116713434457779e+03,-5.195899999999999963e-01,-2.366080000000000128e-01,-1.000000000000000000e+00
2.900703230351209641e+03,-3.469450000000000034e-01,-3.489899999999999947e-02,-1.000000000000000000e+00
2.972005393594503403e+03,-3.231180000000000163e-01,-6.838999999999999593e-03,-1.000000000000000000e+00
3.111368729859590530e+03,-3.044660000000000144e-01,-3.510000000000000208e-04,-1.000000000000000000e+00
3.124332750499248505e+03,-3.332330000000000014e-01,-2.685099999999999987e-02,-1.000000000000000000e+00
3.176188872814178467e+03,-3.175580000000000069e-01,-1.716200000000000017e-02,-1.000000000000000000e+00
3.467879555881023407e+03,-3.178690000000000127e-01,-1.760600000000000012e-02,-1.000000000000000000e+00
3.545663739413022995e+03,-2.223299999999999998e-01,3.777400000000000202e-02,-1.000000000000000000e+00
3.597519861698150635e+03,-1.792989999999999862e-01,7.482900000000000662e-02,-1.000000000000000000e+00
3.685027045667171478e+03,1.029309999999999947e-01,6.859490000000000309e-01,-3.262909999999999977e-01
3.733642147898674011e+03,2.286199999999999899e-01,8.045229999999999881e-01,-1.605769999999999975e-01
3.769293229430913925e+03,2.321689999999999865e-01,9.999919999999999920e-01,-7.894600000000000228e-02
3.915138536065816879e+03,2.027490000000000125e-01,9.999900000000000455e-01,-1.067619999999999958e-01
3.966994648396968842e+03,-3.520399999999999918e-02,5.699980000000000047e-01,-5.648570000000000535e-01
4.106357944667339325e+03,1.022870000000000029e-01,1.000000000000000000e+00,-2.490060000000000051e-01
4.573062915563583374e+03,-7.115299999999999403e-02,3.114210000000000034e-01,-1.000000000000000000e+00
4.790210345357656479e+03,-4.562700000000000089e-02,3.436540000000000150e-01,-1.000000000000000000e+00
4.793451335549354553e+03,-1.132849999999999968e-01,2.737249999999999961e-01,-1.000000000000000000e+00
4.816138386547565460e+03,-8.895500000000000629e-02,2.949229999999999907e-01,-1.000000000000000000e+00
4.971706683546304703e+03,-4.490310000000000135e-01,-7.581799999999999651e-02,-1.000000000000000000e+00
4.987911704301834106e+03,-4.590299999999999936e-01,-8.156199999999999561e-02,-1.000000000000000000e+00
5.140239001095294952e+03,-5.961269999999999625e-01,-2.815920000000000090e-01,-1.000000000000000000e+00
5.162926042139530182e+03,-6.010950000000000459e-01,-2.923560000000000048e-01,-1.000000000000000000e+00
5.237469185441732407e+03,-5.904160000000000519e-01,-2.757870000000000044e-01,-1.000000000000000000e+00
5.260156236439943314e+03,-6.814590000000000369e-01,-4.038860000000000228e-01,-1.000000000000000000e+00
5.305530298560857773e+03,-5.787879999999999692e-01,-2.325450000000000017e-01,-1.000000000000000000e+00
5.535641708910465240e+03,-3.861600000000000033e-01,3.437799999999999884e-02,-1.000000000000000000e+00
5.717138017117977142e+03,-4.001799999999999802e-01,3.132399999999999768e-02,-1.000000000000000000e+00
5.720379037201404572e+03,-2.166160000000000030e-01,2.346749999999999947e-01,-1.000000000000000000e+00
6.076889633238315582e+03,-2.389989999999999892e-01,2.075130000000000030e-01,-1.000000000000000000e+00
6.793151775419712067e+03,-3.774959999999999982e-01,3.634699999999999737e-02,-1.000000000000000000e+00
6.802874785870313644e+03,-2.239559999999999884e-01,2.352950000000000041e-01,-1.000000000000000000e+00
7.318194539010524750e+03,-2.058389999999999942e-01,2.508670000000000067e-01,-1.000000000000000000e+00
7.814068221330642700e+03,-1.843100000000000016e-01,2.671399999999999886e-01,-1.000000000000000000e+00
8.916009570926427841e+03,-2.277069999999999927e-01,2.207969999999999933e-01,-1.000000000000000000e+00
9.230386935025453568e+03,-3.774959999999999982e-01,3.634699999999999737e-02,-1.000000000000000000e+00
9.327617029458284378e+03,-3.957709999999999839e-01,4.515299999999999869e-02,-1.000000000000000000e+00
9.450775164991617203e+03,-5.784249999999999670e-01,-2.275760000000000005e-01,-1.000000000000000000e+00
9.638753353476524353e+03,-6.170949999999999491e-01,-2.749759999999999982e-01,-1.000000000000000000e+00
9.658199384301900864e+03,-6.137470000000000425e-01,-2.627709999999999768e-01,-1.000000000000000000e+00
9.985540719032287598e+03,-5.827560000000000517e-01,-2.113990000000000036e-01,-1.000000000000000000e+00
1.000498674985766411e+04,-5.833949999999999969e-01,-2.176440000000000041e-01,-1.000000000000000000e+00
1.015407288661599159e+04,-5.833949999999999969e-01,-2.176440000000000041e-01,-1.000000000000000000e+00
1.016055489689111710e+04,-5.949170000000000291e-01,-2.414860000000000062e-01,-1.000000000000000000e+00
1.035501508563756943e+04,-6.742089999999999472e-01,-3.814859999999999918e-01,-1.000000000000000000e+00
1.043279915913939476e+04,-5.967059999999999587e-01,-2.327339999999999964e-01,-1.000000000000000000e+00
1.053002926346659660e+04,-5.740089999999999915e-01,-2.191130000000000022e-01,-1.000000000000000000e+00
1.073421244269609451e+04,-5.716360000000000330e-01,-2.304839999999999944e-01,-1.000000000000000000e+00
1.094811864227056503e+04,-5.512550000000000505e-01,-2.293080000000000118e-01,-1.000000000000000000e+00
1.103886672633886337e+04,-5.672789999999999777e-01,-2.217409999999999937e-01,-1.000000000000000000e+00
1.106803573772311211e+04,-4.865920000000000245e-01,-1.336640000000000050e-01,-1.000000000000000000e+00
1.115878382179141045e+04,-3.312799999999999773e-02,2.803720000000000101e-01,-9.999989999999999712e-01
1.121063987407088280e+04,-1.638570000000000026e-01,1.129219999999999946e-01,-1.000000000000000000e+00
1.194958847734332085e+04,-1.515060000000000018e-01,1.209189999999999987e-01,-1.000000000000000000e+00
1.214404862612485886e+04,-3.063509999999999844e-01,5.349999999999999721e-03,-1.000000000000000000e+00
1.233202680450677872e+04,-3.959429999999999894e-01,-7.537599999999999856e-02,-1.000000000000000000e+00
1.233202680450677872e+04,-2.287899999999999934e-01,1.698179999999999967e-01,-1.000000000000000000e+00
1.237415982645750046e+04,-2.474870000000000125e-01,1.588160000000000127e-01,-1.000000000000000000e+00
1.240332885771989822e+04,-2.182300000000000073e-01,1.743480000000000030e-01,-1.000000000000000000e+00
1.253945098382234573e+04,-2.528949999999999809e-01,1.491760000000000030e-01,-1.000000000000000000e+00
1.255565600454807281e+04,-1.970850000000000102e-01,1.834439999999999960e-01,-1.000000000000000000e+00
1.256861999520659447e+04,-4.023329999999999962e-01,-8.268000000000000349e-02,-1.000000000000000000e+00
1.279224920523166656e+04,-2.430559999999999943e-01,1.440309999999999924e-01,-1.000000000000000000e+00
1.286031026828289032e+04,-2.293900000000000106e-01,1.691699999999999871e-01,-9.999980000000000535e-01
1.309042148861289024e+04,-1.769400000000000139e-02,3.893650000000000166e-01,-1.000000000000000000e+00
1.316820556211471558e+04,-2.504299999999999929e-02,3.797940000000000205e-01,-1.000000000000000000e+00
1.321682059434056282e+04,2.389000000000000064e-03,9.999989999999999712e-01,-4.462229999999999808e-01
1.322978461489081383e+04,3.254750000000000143e-01,1.000000000000000000e+00,-1.422080000000000011e-01
1.328488166737556458e+04,3.204850000000000199e-01,1.000000000000000000e+00,-1.430099999999999982e-01
1.381964714145660400e+04,5.898729999999999807e-01,1.000000000000000000e+00,2.183859999999999968e-01
1.406272234240174294e+04,7.178489999999999593e-01,1.000000000000000000e+00,4.869260000000000255e-01
1.450998071250319481e+04,7.182380000000000431e-01,1.000000000000000000e+00,4.957799999999999985e-01
1.470444087126851082e+04,7.072540000000000493e-01,9.999989999999999712e-01,5.124649999999999483e-01
1.473685091263055801e+04,6.308300000000000018e-01,1.000000000000000000e+00,3.574550000000000227e-01
1.480815296587347984e+04,6.643930000000000113e-01,1.000000000000000000e+00,4.080719999999999903e-01
1.484380397751927376e+04,3.661059999999999870e-01,1.000000000000000000e+00,-3.050800000000000040e-02
1.493779307165741920e+04,6.643930000000000113e-01,1.000000000000000000e+00,4.080719999999999903e-01
1.503178213590383530e+04,6.703630000000000422e-01,1.000000000000000000e+00,4.139079999999999981e-01
1.535912337064743042e+04,6.703630000000000422e-01,1.000000000000000000e+00,4.139079999999999981e-01
1.551145048746466637e+04,5.014960000000000528e-01,1.000000000000000000e+00,2.241150000000000087e-01
1.582582774159312248e+04,4.976720000000000033e-01,1.000000000000000000e+00,2.110489999999999866e-01
1.590361180511116982e+04,3.031360000000000166e-01,9.999980000000000535e-01,2.828800000000000064e-02
1.594898582720756531e+04,3.159520000000000106e-01,9.999980000000000535e-01,5.246699999999999975e-02
1.599435985922813416e+04,3.133230000000000182e-01,1.000000000000000000e+00,1.436100000000000050e-02
1.603973390126228333e+04,4.359089999999999909e-01,1.000000000000000000e+00,1.089610000000000023e-01
1.608834894347190857e+04,6.575100000000000389e-01,1.000000000000000000e+00,4.046390000000000264e-01
1.617909702754020691e+04,7.226810000000000178e-01,1.000000000000000000e+00,4.842509999999999870e-01
1.620178403854370117e+04,7.752580000000000027e-01,1.000000000000000000e+00,5.856970000000000232e-01
1.660690940672159195e+04,7.635610000000000452e-01,9.999980000000000535e-01,5.991710000000000091e-01
1.667821145993471146e+04,7.604999999999999538e-01,1.000000000000000000e+00,5.899020000000000374e-01
1.680461056566238403e+04,7.607129999999999725e-01,1.000000000000000000e+00,5.930450000000000443e-01
1.680785157576203346e+04,5.722049999999999637e-01,1.000000000000000000e+00,3.301819999999999755e-01
1.682081557637453079e+04,5.816829999999999501e-01,1.000000000000000000e+00,3.622290000000000232e-01
1.682405656659603119e+04,5.408730000000000482e-01,1.000000000000000000e+00,2.927679999999999727e-01
1.685322559788823128e+04,5.702110000000000234e-01,1.000000000000000000e+00,3.231530000000000236e-01
1.694397368192672729e+04,5.494719999999999605e-01,1.000000000000000000e+00,3.481670000000000043e-01
1.694721469202637672e+04,5.755029999999999868e-01,1.000000000000000000e+00,3.845899999999999874e-01
1.700231173449754715e+04,4.377550000000000052e-01,8.164740000000000331e-01,1.127019999999999966e-01
1.712546982014179230e+04,3.671349999999999891e-01,9.999930000000000208e-01,1.375820000000000098e-01
1.739447304221987724e+04,3.671349999999999891e-01,1.000000000000000000e+00,1.313199999999999923e-01
1.743984707424044609e+04,3.946819999999999773e-01,9.999930000000000208e-01,1.661479999999999901e-01
1.796164848765730858e+04,3.907410000000000050e-01,1.000000000000000000e+00,1.594059999999999921e-01
1.797137148809432983e+04,3.497350000000000181e-01,1.000000000000000000e+00,8.464199999999999502e-02
1.820472365862131119e+04,3.472210000000000019e-01,1.000000000000000000e+00,6.807499999999999662e-02
1.849965486189723015e+04,3.179150000000000031e-01,9.999980000000000535e-01,3.276300000000000046e-02
1.851261887243390083e+04,3.924250000000000238e-01,9.999980000000000535e-01,1.017949999999999966e-01
