# Time,Median,Upper Error,Lower Error
0.000000000000000000e+00,4.948409999999999753e-01,9.999989999999999712e-01,2.184550000000000103e-01
3.241000175476074219e+00,4.929580000000000073e-01,9.999989999999999712e-01,2.083419999999999994e-01
6.482020258903503418e+00,4.049789999999999779e-01,9.999989999999999712e-01,-4.553999999999999715e-02
9.723010480403900146e+00,4.527720000000000078e-01,9.999989999999999712e-01,4.351200000000000206e-02
3.241007161140441895e+01,4.436910000000000021e-01,1.000000000000000000e+00,6.773000000000000374e-03
4.213308209180831909e+01,5.123520000000000296e-01,1.000000000000000000e+00,1.031910000000000049e-01
6.157913297414779663e+01,5.366560000000000219e-01,1.000000000000000000e+00,1.070860000000000006e-01
9.074820435047149658e+01,5.944160000000000554e-01,1.000000000000000000e+00,2.078480000000000050e-01
9.074820435047149658e+01,6.603580000000000005e-01,1.000000000000000000e+00,3.431969999999999743e-01
1.166762556433677673e+02,6.945900000000000407e-01,1.000000000000000000e+00,3.958249999999999824e-01
1.263992761373519897e+02,6.773029999999999884e-01,1.000000000000000000e+00,3.617690000000000072e-01
1.523273473381996155e+02,4.907059999999999755e-01,1.000000000000000000e+00,1.141759999999999997e-01
1.912194193005561829e+02,5.638509999999999911e-01,1.000000000000000000e+00,2.185739999999999905e-01
2.203884907364845276e+02,6.094819999999999682e-01,1.000000000000000000e+00,2.884289999999999909e-01
2.690036130547523499e+02,3.179980000000000029e-01,1.000000000000000000e+00,-7.452799999999999703e-02
2.754856333136558533e+02,3.990219999999999878e-01,9.999989999999999712e-01,3.557099999999999845e-02
3.078957049250602722e+02,3.633129999999999971e-01,1.000000000000000000e+00,-3.945699999999999902e-02
4.278129808306694031e+02,4.066170000000000062e-01,9.999989999999999712e-01,3.726899999999999658e-02
4.537410520315170288e+02,3.975079999999999725e-01,1.000000000000000000e+00,-2.801999999999999803e-03
4.991151443719863892e+02,2.479999999999999982e-01,1.000000000000000000e+00,-2.338079999999999881e-01
5.055971646308898926e+02,7.030100000000000238e-02,9.999970000000000248e-01,-4.351289999999999880e-01
