# Time,Median,Upper Error,Lower Error
0.000000000000000000e+00,5.166490000000000249e-01,1.000000000000000000e+00,2.290800000000000128e-02
2.032817101478576660e+01,3.459450000000000025e-01,1.000000000000000000e+00,-1.643290000000000028e-01
2.032817101478576660e+01,4.202640000000000264e-01,1.000000000000000000e+00,-8.399800000000000322e-02
2.032817101478576660e+01,2.630919999999999925e-01,1.000000000000000000e+00,-2.622499999999999831e-01
5.082043260335922241e+01,2.997730000000000117e-01,1.000000000000000000e+00,-2.330879999999999896e-01
7.368962365388870239e+01,3.472060000000000146e-01,1.000000000000000000e+00,-1.769179999999999919e-01
7.623065382242202759e+01,3.919440000000000146e-01,1.000000000000000000e+00,-1.418290000000000106e-01
7.877168387174606323e+01,3.600409999999999999e-01,1.000000000000000000e+00,-1.643070000000000086e-01
1.016408749818801880e+02,1.277520000000000044e-01,1.000000000000000000e+00,-3.816849999999999965e-01
1.524613075256347656e+02,1.895310000000000050e-01,1.000000000000000000e+00,-3.375360000000000027e-01
1.677074383497238159e+02,2.441290000000000127e-01,1.000000000000000000e+00,-2.977670000000000039e-01
1.880356093645095825e+02,2.820320000000000049e-01,1.000000000000000000e+00,-2.417789999999999939e-01
2.058227701783180237e+02,2.832419999999999938e-01,1.000000000000000000e+00,-2.248699999999999866e-01
2.337740115523338318e+02,3.132989999999999942e-01,1.000000000000000000e+00,-1.965300000000000102e-01
2.464791221618652344e+02,3.673230000000000106e-01,1.000000000000000000e+00,-1.588710000000000122e-01
2.922175244092941284e+02,1.380379999999999940e-01,1.000000000000000000e+00,-3.558689999999999909e-01
2.922175244092941284e+02,1.067310000000000064e-01,1.000000000000000000e+00,-4.080380000000000118e-01
2.972995547056198120e+02,1.027789999999999954e-01,1.000000000000000000e+00,-3.843619999999999814e-01
3.532020474672317505e+02,2.223779999999999923e-01,9.999989999999999712e-01,-2.823140000000000094e-01
3.659071580767631531e+02,7.737800000000000233e-02,9.999989999999999712e-01,-4.280999999999999805e-01
3.684481682777404785e+02,3.693359999999999976e-01,1.000000000000000000e+00,-1.403790000000000038e-01
3.786122587323188782e+02,3.680309999999999970e-01,1.000000000000000000e+00,-1.559919999999999918e-01
4.014814598560333252e+02,3.287340000000000262e-01,1.000000000000000000e+00,-2.257579999999999865e-01
4.294327111840248108e+02,3.287340000000000262e-01,1.000000000000000000e+00,-2.257579999999999865e-01
4.497608821988105774e+02,3.298249999999999793e-01,9.999989999999999712e-01,-2.108730000000000049e-01
4.548429225087165833e+02,6.822999999999999898e-02,9.999989999999999712e-01,-4.144309999999999938e-01
4.827941737771034241e+02,1.188189999999999941e-01,1.000000000000000000e+00,-3.810689999999999911e-01
4.904172341823577881e+02,-1.547320000000000084e-01,2.690730000000000066e-01,-1.000000000000000000e+00
5.031223447918891907e+02,-1.411219999999999974e-01,2.733510000000000106e-01,-1.000000000000000000e+00
5.056633749604225159e+02,-8.171399999999999497e-02,3.341640000000000166e-01,-1.000000000000000000e+00
5.336146163344383240e+02,-9.596799999999999775e-02,3.289340000000000042e-01,-1.000000000000000000e+00
5.463197269439697266e+02,-1.202239999999999975e-01,2.958399999999999919e-01,-1.000000000000000000e+00
5.539427873492240906e+02,-3.508910000000000085e-01,4.279399999999999871e-02,-1.000000000000000000e+00
5.590248375535011292e+02,-3.301609999999999823e-01,5.195400000000000018e-02,-1.000000000000000000e+00
5.971401695013046265e+02,-3.297289999999999943e-01,5.696999999999999981e-02,-1.000000000000000000e+00
6.022221997380256653e+02,-6.880600000000000604e-02,2.816870000000000207e-01,-1.000000000000000000e+00
6.047632299065589905e+02,-2.494700000000000042e-02,2.840920000000000112e-01,-1.000000000000000000e+00
6.123862903118133545e+02,-1.826520000000000088e-01,1.515630000000000033e-01,-1.000000000000000000e+00
6.149273203611373901e+02,-1.394249999999999934e-01,1.824629999999999863e-01,-1.000000000000000000e+00
6.200093705654144287e+02,-3.207200000000000328e-02,2.719199999999999950e-01,-9.999980000000000535e-01
6.250914108753204346e+02,2.434399999999999897e-01,1.000000000000000000e+00,-1.030549999999999938e-01
6.505016320943832397e+02,3.087099999999999844e-01,1.000000000000000000e+00,1.898299999999999987e-02
6.555836724042892456e+02,3.142340000000000133e-01,1.000000000000000000e+00,3.421899999999999942e-02
6.657477728128433228e+02,3.726360000000000228e-01,1.000000000000000000e+00,1.164929999999999993e-01
6.809939035773277283e+02,3.755510000000000237e-01,1.000000000000000000e+00,1.214360000000000023e-01
6.962400443553924561e+02,4.187109999999999999e-01,9.999749999999999472e-01,1.963159999999999905e-01
7.064041247963905334e+02,3.903070000000000150e-01,9.999730000000000008e-01,1.485229999999999884e-01
7.140271952152252197e+02,6.179219999999999713e-01,1.000000000000000000e+00,4.413839999999999986e-01
7.241912757754325867e+02,6.105190000000000339e-01,1.000000000000000000e+00,4.415879999999999805e-01
7.318143461346626282e+02,6.198939999999999451e-01,1.000000000000000000e+00,4.419719999999999760e-01
7.318143461346626282e+02,5.895110000000000072e-01,1.000000000000000000e+00,3.984699999999999909e-01
7.343553662300109863e+02,5.960910000000000375e-01,1.000000000000000000e+00,4.232279999999999931e-01
7.623066076636314392e+02,6.109210000000000473e-01,1.000000000000000000e+00,4.412570000000000103e-01
7.724706981778144836e+02,6.135389999999999455e-01,1.000000000000000000e+00,4.427940000000000209e-01
7.800937784314155579e+02,5.778739999999999988e-01,1.000000000000000000e+00,3.881660000000000110e-01
7.927988792061805725e+02,5.724939999999999474e-01,1.000000000000000000e+00,3.630200000000000093e-01
7.978809294104576111e+02,4.729300000000000170e-01,1.000000000000000000e+00,1.272520000000000040e-01
8.029629796147346497e+02,6.814789999999999459e-01,1.000000000000000000e+00,4.114800000000000124e-01
8.156680802702903748e+02,6.864010000000000389e-01,1.000000000000000000e+00,4.271989999999999954e-01
8.258321708440780640e+02,6.846640000000000503e-01,1.000000000000000000e+00,4.032979999999999898e-01
8.258321708440780640e+02,6.354480000000000128e-01,1.000000000000000000e+00,3.150709999999999900e-01
8.410783115029335022e+02,6.542029999999999790e-01,1.000000000000000000e+00,3.745640000000000081e-01
8.512423920631408691e+02,6.995419999999999972e-01,1.000000000000000000e+00,4.556430000000000202e-01
8.563244522213935852e+02,6.881469999999999532e-01,1.000000000000000000e+00,4.195940000000000225e-01
8.639475126266479492e+02,7.838270000000000515e-01,1.000000000000000000e+00,5.486729999999999663e-01
8.766526232361793518e+02,7.793210000000000415e-01,1.000000000000000000e+00,5.385689999999999644e-01
8.969808042645454407e+02,7.431959999999999678e-01,1.000000000000000000e+00,4.895510000000000139e-01
9.071448947191238403e+02,7.339109999999999800e-01,1.000000000000000000e+00,4.497039999999999926e-01
9.071448947191238403e+02,6.961870000000000003e-01,1.000000000000000000e+00,3.326339999999999852e-01
9.300140958428382874e+02,7.153669999999999751e-01,1.000000000000000000e+00,3.797119999999999940e-01
9.452602266669273376e+02,7.126069999999999904e-01,1.000000000000000000e+00,3.806450000000000111e-01
1.006244759678840637e+03,6.844259999999999788e-01,1.000000000000000000e+00,3.282769999999999855e-01
1.018949870288372040e+03,4.683610000000000273e-01,9.999989999999999712e-01,6.563000000000000257e-03
1.031654990911483765e+03,4.464270000000000183e-01,9.999989999999999712e-01,-1.443499999999999991e-02
1.051983171880245209e+03,4.427960000000000229e-01,9.999989999999999712e-01,-2.720600000000000102e-02
1.077393403112888336e+03,4.462740000000000040e-01,9.999989999999999712e-01,-2.499699999999999839e-02
1.082475433468818665e+03,4.667160000000000197e-01,1.000000000000000000e+00,-1.172300000000000078e-02
1.087557493686676025e+03,4.032250000000000001e-01,1.000000000000000000e+00,-1.110820000000000002e-01
1.097721584141254425e+03,3.992290000000000005e-01,1.000000000000000000e+00,-1.127589999999999981e-01
1.133295885980129242e+03,3.973439999999999750e-01,1.000000000000000000e+00,-1.068569999999999937e-01
1.140918966293334961e+03,2.719730000000000203e-01,9.999989999999999712e-01,-2.342799999999999883e-01
1.156165097117424011e+03,2.230620000000000103e-01,9.999989999999999712e-01,-2.910829999999999806e-01
1.173952247977256775e+03,2.386510000000000020e-01,9.999989999999999712e-01,-2.697240000000000193e-01
1.204444529414176941e+03,2.702629999999999755e-01,9.999989999999999712e-01,-2.305230000000000057e-01
1.214608619928359985e+03,2.278999999999999915e-01,1.000000000000000000e+00,-2.751000000000000112e-01
1.222231680333614349e+03,2.184270000000000100e-01,9.999989999999999712e-01,-2.862500000000000044e-01
1.247641901612281799e+03,1.603829999999999978e-01,9.999989999999999712e-01,-3.402009999999999756e-01
1.252723951816558838e+03,1.633360000000000090e-01,9.999989999999999712e-01,-3.336890000000000134e-01
1.257806002020835876e+03,1.654970000000000052e-01,1.000000000000000000e+00,-3.547390000000000265e-01
1.262888042390346527e+03,2.775400000000000089e-01,1.000000000000000000e+00,-2.309489999999999876e-01
1.283216223299503326e+03,2.704090000000000105e-01,1.000000000000000000e+00,-2.271809999999999941e-01
1.288298273503780365e+03,4.693339999999999734e-01,1.000000000000000000e+00,3.141700000000000048e-02
1.306085434496402740e+03,5.533979999999999455e-01,1.000000000000000000e+00,1.533329999999999971e-01
1.316249524950981140e+03,5.477549999999999919e-01,1.000000000000000000e+00,1.291100000000000025e-01
1.326413615465164185e+03,5.479289999999999994e-01,1.000000000000000000e+00,1.220900000000000041e-01
1.328954635560512543e+03,6.034410000000000052e-01,1.000000000000000000e+00,2.550760000000000249e-01
1.339118726074695587e+03,6.487129999999999841e-01,1.000000000000000000e+00,3.401299999999999879e-01
1.356905886948108673e+03,7.742609999999999770e-01,1.000000000000000000e+00,5.478619999999999601e-01
1.374693047761917114e+03,8.026119999999999921e-01,1.000000000000000000e+00,5.903180000000000094e-01
1.395021238803863525e+03,8.334650000000000114e-01,1.000000000000000000e+00,6.626779999999999893e-01
1.400103269159793854e+03,8.537930000000000241e-01,1.000000000000000000e+00,7.134800000000000031e-01
1.443300661206245422e+03,8.593520000000000048e-01,1.000000000000000000e+00,7.252260000000000373e-01
1.450923721611499786e+03,8.723269999999999635e-01,1.000000000000000000e+00,7.483450000000000379e-01
1.473792932808399200e+03,7.668700000000000516e-01,1.000000000000000000e+00,5.813139999999999974e-01
1.481416003167629242e+03,8.770689999999999875e-01,1.000000000000000000e+00,7.563050000000000050e-01
1.483957023262977600e+03,8.779219999999999802e-01,1.000000000000000000e+00,7.572060000000000457e-01
1.496662143886089325e+03,8.708390000000000297e-01,1.000000000000000000e+00,7.451419999999999710e-01
1.496662143886089325e+03,8.784899999999999931e-01,1.000000000000000000e+00,7.536580000000000501e-01
1.509367254495620728e+03,8.770229999999999970e-01,1.000000000000000000e+00,7.577909999999999924e-01
1.516990324854850769e+03,8.846859999999999724e-01,1.000000000000000000e+00,7.749160000000000492e-01
1.516990324854850769e+03,8.112770000000000259e-01,1.000000000000000000e+00,6.693099999999999605e-01
1.522072365224361420e+03,8.222099999999999964e-01,1.000000000000000000e+00,6.830330000000000013e-01
1.527154415428638458e+03,8.768460000000000143e-01,1.000000000000000000e+00,7.563370000000000370e-01
1.537318505883216858e+03,8.778120000000000367e-01,1.000000000000000000e+00,7.578049999999999509e-01
1.537318505883216858e+03,8.815579999999999528e-01,1.000000000000000000e+00,7.696589999999999820e-01
1.539859536051750183e+03,8.843250000000000277e-01,1.000000000000000000e+00,7.745330000000000270e-01
1.542400556087493896e+03,8.786140000000000061e-01,1.000000000000000000e+00,7.684549999999999992e-01
1.550023626506328583e+03,8.720390000000000086e-01,1.000000000000000000e+00,7.504849999999999577e-01
1.562728737115859985e+03,8.960120000000000307e-01,1.000000000000000000e+00,8.038929999999999687e-01
1.577974867939949036e+03,8.968420000000000281e-01,1.000000000000000000e+00,8.036929999999999907e-01
1.583056918144226074e+03,7.921719999999999873e-01,1.000000000000000000e+00,6.134889999999999510e-01
1.595762038707733154e+03,7.854269999999999863e-01,1.000000000000000000e+00,6.005629999999999580e-01
1.611008169531822205e+03,7.860190000000000232e-01,1.000000000000000000e+00,6.025479999999999725e-01
1.611008169531822205e+03,7.872219999999999773e-01,1.000000000000000000e+00,6.006519999999999637e-01
1.613549199700355530e+03,7.657359999999999722e-01,1.000000000000000000e+00,5.603350000000000275e-01
1.621172260105609894e+03,7.913909999999999556e-01,1.000000000000000000e+00,6.077420000000000044e-01
1.621172260105609894e+03,7.923890000000000100e-01,1.000000000000000000e+00,6.062210000000000099e-01
1.661828641951084137e+03,7.663320000000000132e-01,1.000000000000000000e+00,5.566170000000000284e-01
1.664369652152061462e+03,5.559250000000000025e-01,1.000000000000000000e+00,2.585120000000000196e-01
1.671992722570896149e+03,5.439640000000000031e-01,1.000000000000000000e+00,2.376099999999999879e-01
1.689779883384704590e+03,5.215530000000000443e-01,1.000000000000000000e+00,1.958390000000000131e-01
1.715190124630928040e+03,4.953899999999999970e-01,1.000000000000000000e+00,1.441270000000000051e-01
1.727895225286483765e+03,4.942039999999999766e-01,1.000000000000000000e+00,1.303489999999999926e-01
1.730436255395412445e+03,3.947390000000000065e-01,1.000000000000000000e+00,-2.794200000000000156e-02
1.743141376018524170e+03,3.062030000000000030e-01,1.000000000000000000e+00,-1.782169999999999865e-01
1.801584898948669434e+03,5.737679999999999447e-01,1.000000000000000000e+00,2.058689999999999964e-01
1.814290019571781158e+03,2.375140000000000029e-01,1.000000000000000000e+00,-2.295740000000000003e-01
1.816831039667129517e+03,3.550960000000000227e-01,1.000000000000000000e+00,-8.085000000000000520e-02
1.829536160290241241e+03,2.866810000000000191e-01,1.000000000000000000e+00,-1.571440000000000059e-01
1.842241280913352966e+03,2.786199999999999788e-01,1.000000000000000000e+00,-1.759159999999999890e-01
1.842241280913352966e+03,3.284239999999999937e-01,1.000000000000000000e+00,-1.174329999999999957e-01
