# Time,Median,Upper Error,Lower Error
0.000000000000000000e+00,1.963580000000000048e-01,1.000000000000000000e+00,-3.588009999999999811e-01
1.296427071094512939e+01,2.115630000000000011e-01,1.000000000000000000e+00,-3.495460000000000234e-01
4.180977746248245239e+02,2.137999999999999901e-01,1.000000000000000000e+00,-3.482970000000000232e-01
4.310620453357696533e+02,2.168420000000000070e-01,1.000000000000000000e+00,-3.378709999999999769e-01
8.167490479946136475e+02,2.566030000000000255e-01,1.000000000000000000e+00,-3.131619999999999959e-01
9.366685252189636230e+02,1.252070000000000127e-01,1.000000000000000000e+00,-4.259600000000000053e-01
9.431506555080413818e+02,1.529560000000000086e-01,1.000000000000000000e+00,-3.904949999999999810e-01
1.101962914943695068e+03,1.731810000000000016e-01,1.000000000000000000e+00,-3.725740000000000163e-01
1.189471680045127869e+03,2.183450000000000113e-01,1.000000000000000000e+00,-3.430940000000000101e-01
1.215400211572647095e+03,2.560450000000000226e-01,1.000000000000000000e+00,-3.229270000000000196e-01
1.276980455160140991e+03,3.180769999999999986e-01,1.000000000000000000e+00,-2.534029999999999894e-01
1.393658812046051025e+03,3.123230000000000173e-01,1.000000000000000000e+00,-2.453120000000000023e-01
1.461721176147460938e+03,3.276839999999999753e-01,1.000000000000000000e+00,-2.228549999999999975e-01
1.526542479991912842e+03,3.702099999999999835e-01,1.000000000000000000e+00,-1.859899999999999887e-01
1.821479317188262939e+03,4.049940000000000206e-01,1.000000000000000000e+00,-1.315129999999999910e-01
2.061318011522293091e+03,4.493059999999999832e-01,1.000000000000000000e+00,-9.468600000000000627e-02
2.071041212081909180e+03,4.744180000000000064e-01,1.000000000000000000e+00,-3.707300000000000179e-02
2.365977869391441345e+03,5.797930000000000028e-01,1.000000000000000000e+00,8.966499999999999471e-02
2.518307758212089539e+03,4.691899999999999959e-01,1.000000000000000000e+00,-3.938599999999999740e-02
2.528030948877334595e+03,5.129399999999999515e-01,9.999989999999999712e-01,7.350999999999999895e-03
2.531272009134292603e+03,5.089979999999999505e-01,9.999989999999999712e-01,-1.046000000000000055e-03
2.576646871685981750e+03,6.279639999999999667e-01,1.000000000000000000e+00,2.103099999999999969e-01
2.622021724343299866e+03,6.326789999999999914e-01,1.000000000000000000e+00,2.104360000000000119e-01
2.741940961360931396e+03,6.057590000000000474e-01,1.000000000000000000e+00,1.655679999999999930e-01
2.845654897570610046e+03,6.580690000000000150e-01,1.000000000000000000e+00,2.493229999999999891e-01
2.920199271917343140e+03,6.604740000000000055e-01,1.000000000000000000e+00,2.456170000000000020e-01
2.985020465850830078e+03,5.709640000000000271e-01,1.000000000000000000e+00,9.175899999999999335e-02
3.027154248356819153e+03,4.121500000000000163e-01,1.000000000000000000e+00,-1.218159999999999937e-01
3.053082709789276123e+03,4.961940000000000239e-01,1.000000000000000000e+00,-7.760999999999999670e-03
3.095216492414474487e+03,6.439019999999999744e-01,1.000000000000000000e+00,2.286390000000000089e-01
3.098457552671432495e+03,6.545490000000000475e-01,1.000000000000000000e+00,2.369400000000000117e-01
3.247546251177787781e+03,6.732080000000000286e-01,1.000000000000000000e+00,3.184549999999999881e-01
3.296162134170532227e+03,6.568239999999999634e-01,1.000000000000000000e+00,2.787760000000000238e-01
3.322090595602989197e+03,4.251170000000000226e-01,9.999989999999999712e-01,-5.679599999999999926e-02
3.419322341442108154e+03,5.761439999999999895e-01,1.000000000000000000e+00,1.631120000000000070e-01
3.484143495202064514e+03,6.228829999999999645e-01,1.000000000000000000e+00,2.682680000000000065e-01
3.513313026905059814e+03,6.228829999999999645e-01,1.000000000000000000e+00,2.682680000000000065e-01
3.620267913341522217e+03,7.346610000000000085e-01,1.000000000000000000e+00,4.341579999999999884e-01
3.675365886569023132e+03,7.588099999999999845e-01,1.000000000000000000e+00,4.821520000000000250e-01
3.701294348120689392e+03,7.588099999999999845e-01,1.000000000000000000e+00,4.821520000000000250e-01
3.814731334805488586e+03,7.650979999999999448e-01,1.000000000000000000e+00,4.999279999999999835e-01
3.902239859938621521e+03,7.519160000000000288e-01,1.000000000000000000e+00,4.670799999999999952e-01
4.009194706201553345e+03,6.092610000000000525e-01,1.000000000000000000e+00,2.341810000000000003e-01
4.025399987101554871e+03,5.951950000000000296e-01,1.000000000000000000e+00,2.195560000000000012e-01
4.112908482313156128e+03,4.703019999999999978e-01,1.000000000000000000e+00,-1.711999999999999980e-03
4.129113763213157654e+03,4.180139999999999967e-01,1.000000000000000000e+00,-8.098700000000000343e-02
4.236068579554557800e+03,2.477020000000000055e-01,1.000000000000000000e+00,-2.862540000000000084e-01
4.391639218688011169e+03,2.389380000000000115e-01,1.000000000000000000e+00,-2.937159999999999771e-01
4.391639218688011169e+03,7.176299999999999346e-02,9.999989999999999712e-01,-4.401559999999999917e-01
4.508317165613174438e+03,5.864199999999999968e-02,9.999989999999999712e-01,-4.457729999999999748e-01
4.592584570407867432e+03,2.011469999999999925e-01,1.000000000000000000e+00,-3.317729999999999846e-01
4.608789841532707214e+03,2.298860000000000070e-01,9.999989999999999712e-01,-3.179279999999999884e-01
4.657405644416809082e+03,2.003870000000000096e-01,1.000000000000000000e+00,-3.402009999999999756e-01
4.751396199941635132e+03,2.005510000000000070e-01,1.000000000000000000e+00,-3.501699999999999813e-01
4.777324621438980103e+03,4.016100000000000225e-02,9.999980000000000535e-01,-4.549050000000000038e-01
4.812976203560829163e+03,4.465899999999999731e-02,9.999980000000000535e-01,-4.514460000000000139e-01
4.913448849439620972e+03,5.221200000000000147e-02,9.999989999999999712e-01,-4.512169999999999792e-01
4.929654100298881531e+03,4.287300000000000139e-02,9.999980000000000535e-01,-4.739149999999999752e-01
4.978269903421401978e+03,1.936630000000000018e-01,1.000000000000000000e+00,-3.421319999999999917e-01
5.218107737421989441e+03,3.543729999999999936e-01,1.000000000000000000e+00,-1.943689999999999862e-01
5.331544544100761414e+03,1.563140000000000085e-01,1.000000000000000000e+00,-3.708270000000000177e-01
5.344508744835853577e+03,1.803410000000000013e-01,1.000000000000000000e+00,-3.651179999999999981e-01
5.367196106195449829e+03,1.618500000000000147e-02,1.000000000000000000e+00,-5.040210000000000523e-01
5.574623348355293274e+03,7.475500000000000200e-02,1.000000000000000000e+00,-4.400769999999999960e-01
5.645926462650299072e+03,8.743900000000000283e-02,1.000000000000000000e+00,-4.200599999999999890e-01
5.820943152904510498e+03,2.492280000000000051e-01,1.000000000000000000e+00,-2.919869999999999965e-01
5.876040996074676514e+03,2.340119999999999978e-01,1.000000000000000000e+00,-3.055910000000000015e-01
5.992718762993812561e+03,2.197820000000000051e-01,1.000000000000000000e+00,-3.113440000000000096e-01
6.005682963848114014e+03,-4.137000000000000052e-03,4.826969999999999872e-01,-1.000000000000000000e+00
6.122360720753669739e+03,-1.640359999999999874e-01,3.687400000000000122e-01,-1.000000000000000000e+00
6.132083861231803894e+03,-1.794930000000000136e-01,3.532750000000000057e-01,-1.000000000000000000e+00
6.281172090053558350e+03,-1.483019999999999894e-01,3.984710000000000196e-01,-1.000000000000000000e+00
6.436742379188537598e+03,-1.607939999999999925e-01,3.904400000000000093e-01,-1.000000000000000000e+00
6.472393901228904724e+03,-1.422799999999999898e-01,3.949230000000000240e-01,-1.000000000000000000e+00
6.676579873323440552e+03,1.542199999999999994e-02,9.999980000000000535e-01,-4.977659999999999862e-01
6.790016499996185303e+03,1.199599999999999972e-02,9.999980000000000535e-01,-4.943339999999999956e-01
6.896971036314964294e+03,4.495799999999999796e-02,9.999980000000000535e-01,-4.735570000000000057e-01
6.903453126788139343e+03,7.820599999999999774e-02,1.000000000000000000e+00,-4.379700000000000260e-01
6.961791950106620789e+03,1.888450000000000129e-01,1.000000000000000000e+00,-3.379429999999999934e-01
7.052541235446929932e+03,9.944000000000000061e-02,1.000000000000000000e+00,-4.384390000000000231e-01
7.123844229698181152e+03,2.585620000000000140e-01,1.000000000000000000e+00,-2.966309999999999780e-01
7.143290510892868042e+03,2.851130000000000053e-01,1.000000000000000000e+00,-2.617860000000000187e-01
7.214593495011329651e+03,3.515289999999999804e-01,1.000000000000000000e+00,-1.865769999999999929e-01
7.509528562307357788e+03,3.271870000000000056e-01,1.000000000000000000e+00,-2.082579999999999987e-01
7.577590486407279968e+03,3.577890000000000237e-01,1.000000000000000000e+00,-1.948479999999999934e-01
7.629447189569473267e+03,3.368030000000000190e-01,1.000000000000000000e+00,-2.015510000000000079e-01
7.749365806579589844e+03,3.550840000000000107e-01,1.000000000000000000e+00,-1.865769999999999929e-01
7.762329977154731750e+03,3.584860000000000269e-01,1.000000000000000000e+00,-1.892800000000000038e-01
7.772053107857704163e+03,3.773730000000000140e-01,1.000000000000000000e+00,-1.588710000000000122e-01
7.914659016251564026e+03,4.073030000000000261e-01,1.000000000000000000e+00,-1.349710000000000076e-01
7.943828397989273071e+03,1.764989999999999892e-01,1.000000000000000000e+00,-3.596050000000000080e-01
7.966515699386596680e+03,2.077090000000000047e-01,1.000000000000000000e+00,-3.390480000000000160e-01
8.066988025307655334e+03,3.820410000000000195e-01,1.000000000000000000e+00,-1.461449999999999971e-01
8.193388672709465027e+03,2.702649999999999775e-01,9.999980000000000535e-01,-2.902899999999999925e-01
8.692509052038192749e+03,4.182109999999999994e-01,1.000000000000000000e+00,-1.048189999999999955e-01
8.702232172727584839e+03,2.643269999999999786e-01,9.999980000000000535e-01,-2.862009999999999832e-01
8.721678423881530762e+03,2.617499999999999827e-01,9.999989999999999712e-01,-2.935360000000000191e-01
8.757329865932464600e+03,2.595489999999999742e-01,9.999980000000000535e-01,-2.745440000000000103e-01
8.851320031523704529e+03,2.808910000000000018e-01,9.999980000000000535e-01,-2.528130000000000099e-01
8.919381875514984131e+03,5.816500000000000142e-02,9.999989999999999712e-01,-4.469000000000000195e-01
8.993925799846649170e+03,3.812749999999999750e-01,1.000000000000000000e+00,-1.366979999999999862e-01
9.036059312343597412e+03,4.682680000000000176e-01,1.000000000000000000e+00,-6.008600000000000052e-02
9.045782432913780212e+03,4.284899999999999820e-01,1.000000000000000000e+00,-1.318219999999999947e-01
9.052264513373374939e+03,4.274990000000000179e-01,1.000000000000000000e+00,-1.232300000000000062e-01
9.162459859848022461e+03,4.195630000000000193e-01,1.000000000000000000e+00,-1.232960000000000028e-01
9.217557523012161255e+03,3.851149999999999851e-01,1.000000000000000000e+00,-1.604579999999999895e-01
9.259691035509109497e+03,4.017220000000000235e-01,1.000000000000000000e+00,-1.442930000000000046e-01
9.379609482526779175e+03,3.953990000000000005e-01,1.000000000000000000e+00,-1.403790000000000038e-01
9.415260904788970947e+03,3.578379999999999894e-01,1.000000000000000000e+00,-1.953390000000000126e-01
9.434707135796546936e+03,3.703540000000000165e-01,1.000000000000000000e+00,-1.587240000000000040e-01
9.437948176026344299e+03,3.392879999999999785e-01,1.000000000000000000e+00,-1.923020000000000007e-01
9.467117517709732056e+03,5.252689999999999859e-01,1.000000000000000000e+00,5.398399999999999727e-02
9.625928397059440613e+03,5.086270000000000513e-01,1.000000000000000000e+00,3.577999999999999931e-02
9.651856708526611328e+03,5.004170000000000007e-01,1.000000000000000000e+00,2.242900000000000102e-02
9.791221326828002930e+03,5.060240000000000293e-01,1.000000000000000000e+00,2.863699999999999926e-02
9.891693492770195007e+03,3.239290000000000225e-01,1.000000000000000000e+00,-2.280240000000000045e-01
1.025144859397411346e+04,3.237050000000000205e-01,1.000000000000000000e+00,-1.860729999999999884e-01
1.058203426349163055e+04,3.388090000000000268e-01,1.000000000000000000e+00,-1.575529999999999986e-01
1.059499840414524078e+04,4.749180000000000068e-01,1.000000000000000000e+00,-4.585999999999999799e-03
