# Time,Median,Upper Error,Lower Error
0.000000000000000000e+00,9.051460000000000061e-01,1.000000000000000000e+00,8.185559999999999503e-01
3.674998288154602051e+02,9.163860000000000339e-01,1.000000000000000000e+00,8.338039999999999896e-01
7.632688691616058350e+02,9.256240000000000023e-01,1.000000000000000000e+00,8.502309999999999590e-01
1.831217113971710205e+03,9.323380000000000001e-01,1.000000000000000000e+00,8.644439999999999902e-01
1.890896577000617981e+03,8.762090000000000156e-01,1.000000000000000000e+00,7.604020000000000223e-01
2.252114365637302399e+03,7.989540000000000530e-01,1.000000000000000000e+00,6.394389999999999796e-01
2.305511788368225098e+03,8.055339999999999723e-01,1.000000000000000000e+00,6.274389999999999690e-01
2.613332184135913849e+03,8.236329999999999485e-01,1.000000000000000000e+00,6.636429999999999829e-01
2.930575670361518860e+03,8.081049999999999622e-01,1.000000000000000000e+00,6.121109999999999607e-01
4.058203518331050873e+03,7.925809999999999800e-01,1.000000000000000000e+00,5.857449999999999601e-01
4.516793161809444427e+03,8.027050000000000018e-01,1.000000000000000000e+00,5.946059999999999679e-01
6.702946754097938538e+03,8.176229999999999887e-01,1.000000000000000000e+00,6.051370000000000360e-01
7.431664721429347992e+03,8.333009999999999584e-01,1.000000000000000000e+00,6.506049999999999889e-01
7.503908315062522888e+03,8.373779999999999557e-01,1.000000000000000000e+00,6.658450000000000202e-01
7.758331408262252808e+03,8.590459999999999763e-01,1.000000000000000000e+00,7.048520000000000341e-01
8.549869978785514832e+03,8.739710000000000534e-01,1.000000000000000000e+00,7.358430000000000248e-01
1.017378061223030090e+04,8.743140000000000356e-01,1.000000000000000000e+00,7.345270000000000410e-01
1.136422977322340012e+04,8.810789999999999456e-01,1.000000000000000000e+00,7.549249999999999572e-01
1.197673004472255707e+04,8.814089999999999980e-01,1.000000000000000000e+00,7.540480000000000516e-01
1.464346234160661697e+04,8.783079999999999776e-01,1.000000000000000000e+00,7.452090000000000103e-01
1.533134744685888290e+04,8.199840000000000462e-01,1.000000000000000000e+00,6.341620000000000035e-01
1.804205479609966278e+04,8.199840000000000462e-01,1.000000000000000000e+00,6.341620000000000035e-01
1.886814530849456787e+04,8.147729999999999695e-01,1.000000000000000000e+00,6.218270000000000186e-01
2.107942962199449539e+04,8.045409999999999506e-01,1.000000000000000000e+00,5.981750000000000123e-01
2.296090611857175827e+04,7.915539999999999798e-01,1.000000000000000000e+00,5.693430000000000435e-01
2.578469167351722717e+04,6.579420000000000268e-01,1.000000000000000000e+00,3.555670000000000219e-01
