# Time,Median,Upper Error,Lower Error
0.000000000000000000e+00,-8.262779999999999569e-01,-6.699180000000000135e-01,-1.000000000000000000e+00
6.282010436058044434e+00,-7.969979999999999842e-01,-6.285410000000000164e-01,-1.000000000000000000e+00
4.083307242393493652e+01,-7.731170000000000542e-01,-5.795599999999999641e-01,-1.000000000000000000e+00
1.444862587451934814e+02,-8.009530000000000260e-01,-6.232619999999999827e-01,-1.000000000000000000e+00
3.360876700878143311e+02,-8.265919999999999934e-01,-6.810680000000000067e-01,-1.000000000000000000e+00
1.017686460971832275e+03,-8.140990000000000171e-01,-6.508500000000000396e-01,-1.000000000000000000e+00
1.268967275977134705e+03,-7.586720000000000130e-01,-5.725580000000000114e-01,-1.000000000000000000e+00
1.272108286142349243e+03,-7.105890000000000262e-01,-5.059129999999999461e-01,-1.000000000000000000e+00
1.312941418647766113e+03,-6.327800000000000091e-01,-4.251409999999999911e-01,-1.000000000000000000e+00
1.520248171091079712e+03,-5.891319999999999890e-01,-3.670749999999999846e-01,-1.000000000000000000e+00
1.708708892345428467e+03,-4.908489999999999798e-01,-2.750920000000000032e-01,-1.000000000000000000e+00
1.831208389639854431e+03,-4.021879999999999900e-01,-1.801300000000000123e-01,-1.000000000000000000e+00
2.201848021864891052e+03,-4.677740000000000231e-01,-2.593690000000000162e-01,-1.000000000000000000e+00
2.274091346144676208e+03,-5.056289999999999951e-01,-3.033009999999999873e-01,-1.000000000000000000e+00
2.349475720643997192e+03,-4.153069999999999817e-01,-2.266970000000000096e-01,-1.000000000000000000e+00
2.428001115322113037e+03,-4.895070000000000254e-01,-2.953430000000000222e-01,-1.000000000000000000e+00
2.522231561064720154e+03,-3.834640000000000271e-01,-1.930600000000000094e-01,-9.999989999999999712e-01
2.537936642050743103e+03,-2.546720000000000095e-01,1.977289999999999881e-01,-6.253379999999999495e-01
2.547359692454338074e+03,-1.207140000000000019e-01,3.228559999999999763e-01,-4.860729999999999773e-01
2.729538643479347229e+03,-1.156220000000000026e-01,3.253730000000000233e-01,-5.154269999999999685e-01
2.786076946735382080e+03,8.208799999999999430e-02,5.027679999999999927e-01,-2.689659999999999829e-01
2.836333219885826111e+03,4.632499999999999812e-02,4.745860000000000078e-01,-3.022000000000000242e-01
2.930563735485076904e+03,7.322700000000000042e-02,4.992519999999999736e-01,-2.303600000000000092e-01
2.968255947709083557e+03,-4.059000000000000108e-03,3.672179999999999889e-01,-3.415480000000000183e-01
3.046781402468681335e+03,1.068090000000000012e-01,5.254550000000000054e-01,-1.814099999999999879e-01
3.141011928200721741e+03,2.417249999999999954e-01,6.334070000000000533e-01,-5.478800000000000336e-02
3.144152958273887634e+03,3.015720000000000067e-01,6.242640000000000411e-01,2.188700000000000020e-02
