# Time,Median,Upper Error,Lower Error
0.000000000000000000e+00,-9.472969999999999446e-01,-8.949540000000000273e-01,-1.000000000000000000e+00
1.490860554128885269e+02,-9.509220000000000450e-01,-9.017020000000000035e-01,-1.000000000000000000e+00
9.074802432507276535e+02,-9.560370000000000257e-01,-9.111129999999999507e-01,-1.000000000000000000e+00
1.163519312649965286e+03,-9.595059999999999700e-01,-9.177450000000000330e-01,-1.000000000000000000e+00
1.267231326475739479e+03,-9.622829999999999995e-01,-9.221279999999999477e-01,-1.000000000000000000e+00
1.332051358819007874e+03,-9.642009999999999748e-01,-9.263489999999999780e-01,-1.000000000000000000e+00
1.837647497385740280e+03,-9.393409999999999815e-01,-8.830329999999999568e-01,-1.000000000000000000e+00
2.375653677105903625e+03,-9.419669999999999987e-01,-8.886910000000000087e-01,-1.000000000000000000e+00
3.117842914327979088e+03,-9.464089999999999447e-01,-8.964729999999999643e-01,-1.000000000000000000e+00
3.198867927342653275e+03,-9.484669999999999490e-01,-9.007370000000000099e-01,-1.000000000000000000e+00
3.312302981480956078e+03,-9.178110000000000435e-01,-8.575500000000000345e-01,-1.000000000000000000e+00
3.480835037648677826e+03,-9.209789999999999921e-01,-8.628670000000000506e-01,-1.000000000000000000e+00
4.028564237728714943e+03,-9.235330000000000483e-01,-8.672260000000000524e-01,-1.000000000000000000e+00
4.469340373978018761e+03,-8.781369999999999454e-01,-8.095259999999999678e-01,-1.000000000000000000e+00
5.182360660091042519e+03,-8.828449999999999909e-01,-8.164930000000000243e-01,-1.000000000000000000e+00
5.791668872490525246e+03,-8.886359999999999815e-01,-8.239389999999999770e-01,-1.000000000000000000e+00
5.882416915804147720e+03,-8.346949999999999648e-01,-7.612050000000000205e-01,-1.000000000000000000e+00
6.413941135287284851e+03,-7.307979999999999476e-01,-5.894059999999999855e-01,-9.061399999999999455e-01
6.682944255143404007e+03,-6.564900000000000180e-01,-4.890320000000000222e-01,-8.286440000000000472e-01
7.451061573341488838e+03,-6.335570000000000368e-01,-4.847380000000000022e-01,-8.168619999999999770e-01
7.570978607788681984e+03,-6.299179999999999779e-01,-4.837250000000000161e-01,-8.153829999999999689e-01
7.590424628466367722e+03,-6.498880000000000212e-01,-4.879490000000000216e-01,-8.285150000000000015e-01
7.937211781173944473e+03,-5.960590000000000055e-01,-4.144329999999999958e-01,-7.800120000000000386e-01
8.280757923796772957e+03,-5.933770000000000433e-01,-4.144329999999999958e-01,-7.753149999999999764e-01
8.283998933896422386e+03,-5.195380000000000553e-01,-3.399389999999999912e-01,-7.145319999999999450e-01
9.301673381268978119e+03,-4.538780000000000037e-01,-2.734079999999999844e-01,-6.555659999999999821e-01
9.356770403310656548e+03,-4.609210000000000251e-01,-2.753129999999999744e-01,-6.570300000000000029e-01
9.791064599245786667e+03,-4.609210000000000251e-01,-2.753129999999999744e-01,-6.570300000000000029e-01
9.804028609707951546e+03,-4.614710000000000201e-01,-2.734230000000000271e-01,-6.573480000000000434e-01
1.009895974051952362e+04,-4.511029999999999762e-01,-2.734079999999999844e-01,-6.559599999999999875e-01
1.060455596911907196e+04,-3.786340000000000261e-01,-1.989070000000000005e-01,-5.835900000000000531e-01
1.089948712986707687e+04,-3.023429999999999729e-01,-1.085399999999999976e-01,-4.973400000000000043e-01
1.094810215167701244e+04,-2.278179999999999927e-01,-4.456600000000000145e-02,-4.384460000000000024e-01
1.131433531512320042e+04,-2.278179999999999927e-01,-4.456600000000000145e-02,-4.384460000000000024e-01
1.169353249904513359e+04,-2.265979999999999939e-01,-3.793300000000000144e-02,-4.309350000000000125e-01
1.190743861687183380e+04,-2.315210000000000046e-01,-3.964399999999999868e-02,-4.321900000000000186e-01
1.346960138419270515e+04,-2.283900000000000097e-01,-3.908699999999999675e-02,-4.310359999999999747e-01
1.433170783577859402e+04,-2.313800000000000023e-01,-4.456600000000000145e-02,-4.384460000000000024e-01
1.440625085856020451e+04,-3.112420000000000186e-01,-1.097010000000000068e-01,-4.995140000000000136e-01
1.469794100923836231e+04,-2.361050000000000093e-01,-3.640199999999999686e-02,-4.311099999999999932e-01
1.551143242911994457e+04,-2.322450000000000070e-01,-4.594600000000000073e-02,-4.393799999999999928e-01
1.593276266454160213e+04,-1.570749999999999924e-01,1.891500000000000126e-02,-3.771289999999999920e-01
1.602026969775557518e+04,-2.315210000000000046e-01,-3.964399999999999868e-02,-4.321900000000000186e-01
1.623417579565942287e+04,-2.466420000000000001e-01,-4.365100000000000230e-02,-4.473790000000000266e-01
1.645780491386353970e+04,-2.466420000000000001e-01,-4.365100000000000230e-02,-4.473790000000000266e-01
1.683376112763583660e+04,-3.184000000000000163e-01,-1.089719999999999994e-01,-5.072449999999999459e-01
1.721619931168854237e+04,-3.168969999999999843e-01,-1.085399999999999976e-01,-5.072449999999999459e-01
1.808802878364920616e+04,-3.129709999999999992e-01,-1.085399999999999976e-01,-5.071050000000000280e-01
1.814960782591998577e+04,-3.874110000000000054e-01,-1.990709999999999980e-01,-5.897360000000000380e-01
1.828897090104222298e+04,-4.713479999999999892e-01,-2.818220000000000169e-01,-6.744860000000000300e-01
1.853204603990912437e+04,-5.470270000000000410e-01,-3.596079999999999832e-01,-7.420539999999999914e-01
1.890800223375856876e+04,-5.461310000000000331e-01,-3.598859999999999837e-01,-7.378160000000000274e-01
1.943304452300071716e+04,-5.493660000000000210e-01,-3.777229999999999754e-01,-7.566420000000000368e-01
1.990298978023231030e+04,-5.364799999999999569e-01,-3.629839999999999733e-01,-7.369120000000000115e-01
2.014930591925978661e+04,-5.870349999999999735e-01,-4.129840000000000177e-01,-7.680329999999999657e-01
2.042479105940461159e+04,-5.206410000000000204e-01,-3.279889999999999750e-01,-6.959070000000000533e-01
2.046368308085203171e+04,-5.144170000000000131e-01,-3.278630000000000155e-01,-6.925050000000000372e-01
2.069055321910977364e+04,-5.854139999999999899e-01,-4.089499999999999802e-01,-7.696150000000000491e-01
2.228512607771158218e+04,-5.837430000000000119e-01,-4.102129999999999943e-01,-7.696150000000000491e-01
2.250227322560548782e+04,-5.837430000000000119e-01,-4.102129999999999943e-01,-7.696150000000000491e-01
2.257681624838709831e+04,-5.837430000000000119e-01,-4.102129999999999943e-01,-7.696150000000000491e-01
2.316991959013044834e+04,-5.802319999999999700e-01,-4.129840000000000177e-01,-7.725619999999999710e-01
