# Time,Median,Upper Error,Lower Error
0.000000000000000000e+00,-2.581319999999999726e-01,-4.970499999999999918e-02,-5.251270000000000104e-01
2.889722838401794434e+02,-1.863059999999999994e-01,2.577099999999999877e-02,-4.433849999999999736e-01
1.030248919248580933e+03,-1.112459999999999977e-01,1.146459999999999979e-01,-3.477779999999999760e-01
1.039671939671039581e+03,-5.086399999999999949e-02,1.812020000000000020e-01,-2.704480000000000217e-01
1.099350972592830658e+03,-9.375500000000000500e-02,8.536000000000000532e-02,-3.547950000000000270e-01
1.162171035587787628e+03,-1.335210000000000008e-01,4.184700000000000225e-02,-3.833539999999999726e-01
1.460566269874572754e+03,-1.721870000000000067e-01,-6.194999999999999986e-03,-4.183830000000000049e-01
1.485694301068782806e+03,-2.075899999999999967e-01,-4.656199999999999922e-02,-4.470399999999999929e-01
2.007100765943527222e+03,-2.425920000000000021e-01,-7.637700000000000045e-02,-4.639860000000000095e-01
2.161009883344173431e+03,-2.718990000000000018e-01,-1.077250000000000013e-01,-4.833180000000000254e-01
2.283509019136428833e+03,-3.049830000000000041e-01,-1.268700000000000105e-01,-4.967590000000000061e-01
2.585045313596725464e+03,-3.341189999999999993e-01,-1.955060000000000131e-01,-5.534360000000000390e-01
2.600750324308872223e+03,-3.577239999999999864e-01,-2.134979999999999933e-01,-5.604219999999999757e-01
2.814338554501533508e+03,-3.098190000000000111e-01,-1.519719999999999960e-01,-4.990539999999999976e-01
2.914850659310817719e+03,-2.646100000000000119e-01,-1.098429999999999962e-01,-4.577849999999999975e-01
3.210104993462562561e+03,-2.887359999999999927e-01,-1.402249999999999885e-01,-4.808810000000000029e-01
3.348309159994125366e+03,-2.887359999999999927e-01,-1.402249999999999885e-01,-4.808810000000000029e-01
3.753498649418354034e+03,-2.887359999999999927e-01,-1.402249999999999885e-01,-4.808810000000000029e-01
4.526185716331005096e+03,-3.536369999999999791e-01,-2.192999999999999949e-01,-5.506109999999999616e-01
4.962785377204418182e+03,-3.531050000000000022e-01,-1.969569999999999932e-01,-5.297739999999999672e-01
5.311436933875083923e+03,-2.828180000000000138e-01,-1.105700000000000016e-01,-4.498369999999999869e-01
5.411949108600616455e+03,-2.828180000000000138e-01,-1.105700000000000016e-01,-4.498369999999999869e-01
5.597268427431583405e+03,-3.482040000000000135e-01,-1.892900000000000138e-01,-5.171590000000000353e-01
5.638101469576358795e+03,-4.158100000000000129e-01,-2.531050000000000244e-01,-5.778900000000000148e-01
5.713485593140125275e+03,-4.158100000000000129e-01,-2.531050000000000244e-01,-5.778900000000000148e-01
6.143803383648395538e+03,-4.158220000000000249e-01,-2.631220000000000225e-01,-5.813169999999999726e-01
6.260020589232444763e+03,-4.147129999999999983e-01,-2.647240000000000149e-01,-5.812699999999999534e-01
6.329122712552547455e+03,-4.784550000000000192e-01,-3.391739999999999755e-01,-6.448399999999999688e-01
6.366814794301986694e+03,-4.784550000000000192e-01,-3.391739999999999755e-01,-6.448399999999999688e-01
6.426493907153606415e+03,-4.147129999999999983e-01,-2.647240000000000149e-01,-5.812699999999999534e-01
6.464185988903045654e+03,-4.147129999999999983e-01,-2.647240000000000149e-01,-5.812699999999999534e-01
6.473608999371528625e+03,-4.847540000000000182e-01,-3.389820000000000055e-01,-6.494879999999999542e-01
6.523865081846714020e+03,-4.883580000000000143e-01,-3.389820000000000055e-01,-6.480550000000000477e-01
6.555275143325328827e+03,-4.883580000000000143e-01,-3.389820000000000055e-01,-6.480550000000000477e-01
6.577262184381484985e+03,-5.550840000000000218e-01,-4.130770000000000275e-01,-7.093429999999999458e-01
6.611813246011734009e+03,-6.203610000000000513e-01,-5.082020000000000426e-01,-7.901460000000000150e-01
6.706043430566787720e+03,-5.523599999999999621e-01,-3.949079999999999813e-01,-6.933169999999999611e-01
